tds_mgl,oil_grease_mgl,tss_mgl,barium_mgl,sulfate_mgl,h2s_mgl,bacteria_cfu,routing
15969.0,7.4,117.2,30.1,99.1,0.27,5.0,treat_then_reuse
20411.0,18.9,112.0,18.8,65.2,1.83,6.0,treat_then_reuse
15980.0,53.2,17.1,85.2,377.2,9.64,52.0,treat_then_reuse
28116.0,37.8,14.3,91.0,906.7,1.88,318.0,direct_reuse
66686.0,4.4,6.6,38.0,24.2,19.7,20.0,direct_reuse
70752.0,10.6,26.1,104.5,9.6,1.33,3.0,direct_reuse
59480.0,5.8,27.9,20.3,168.3,1.72,13.0,direct_reuse
18234.0,10.6,46.1,46.0,292.2,0.45,7.0,direct_reuse
9730.0,57.1,50.8,67.0,774.9,1.05,46.0,treat_then_reuse
50922.0,3.7,20.9,68.2,202.7,0.35,19.0,direct_reuse
35234.0,3.1,38.3,60.3,417.9,0.22,1.0,direct_reuse
67614.0,6.4,14.0,42.8,559.0,0.36,63.0,direct_reuse
80127.0,17.4,37.7,210.3,450.9,1.84,52.0,direct_reuse
54002.0,23.5,16.3,10.5,237.3,0.63,115.0,direct_reuse
83458.0,20.0,35.4,16.7,22.0,0.86,6.0,direct_reuse
57552.0,38.8,33.2,15.5,89.2,2.81,19.0,direct_reuse
71043.0,2.8,25.9,12.9,125.2,0.22,2.0,direct_reuse
29933.0,39.2,46.3,1.8,80.7,1.83,11.0,direct_reuse
43229.0,10.2,7.0,104.6,86.3,4.97,22.0,direct_reuse
56260.0,26.0,10.5,5.9,504.7,5.56,5.0,direct_reuse
87061.0,4.1,19.8,24.6,39.2,3.23,20.0,direct_reuse
37212.0,13.5,7.7,3.6,216.8,1.54,16.0,treat_then_reuse
70602.0,16.7,17.7,42.3,127.5,0.73,6.0,direct_reuse
40697.0,38.1,18.2,7.8,35.0,1.48,99.0,direct_reuse
45149.0,3.2,69.9,5.1,27.5,14.15,9.0,direct_reuse
87611.0,13.8,27.5,25.4,13.9,2.35,15.0,direct_reuse
12147.0,5.1,55.9,8.7,153.6,1.43,1.0,direct_reuse
19781.0,21.2,31.2,10.1,84.0,3.43,27.0,direct_reuse
17369.0,27.1,16.0,24.7,36.3,1.76,6.0,direct_reuse
9571.0,42.9,27.3,52.5,11.4,2.21,51.0,treat_then_reuse
30492.0,8.3,44.0,7.5,144.9,1.2,2.0,direct_reuse
82835.0,31.0,63.7,6.1,74.4,0.96,23.0,direct_reuse
40158.0,45.8,22.1,20.7,41.1,6.02,0.0,treat_then_reuse
56300.0,3.1,6.6,38.4,31.2,0.13,31.0,direct_reuse
105077.0,23.4,6.2,116.2,69.2,3.07,9.0,direct_reuse
124167.0,31.9,18.9,5.6,151.0,0.89,22.0,direct_reuse
46705.0,10.7,3.8,13.7,62.6,0.14,5.0,direct_reuse
126438.0,4.5,103.1,82.3,24.4,0.46,3.0,treat_then_reuse
52286.0,31.5,39.5,214.4,84.4,1.57,6.0,direct_reuse
27278.0,4.6,14.8,6.1,284.3,1.88,16.0,direct_reuse
32335.0,11.5,10.1,8.3,94.1,4.31,29.0,direct_reuse
17390.0,13.0,55.8,31.7,97.1,4.71,19.0,direct_reuse
26326.0,25.6,10.1,10.0,62.9,0.22,3.0,direct_reuse
38154.0,7.7,10.9,8.1,33.8,2.69,192.0,direct_reuse
86035.0,7.3,13.3,26.9,32.6,4.25,20.0,direct_reuse
163495.0,14.7,26.9,128.9,14.5,2.19,5.0,direct_reuse
18629.0,33.3,40.3,4.2,330.1,3.17,23.0,direct_reuse
64536.0,105.5,63.7,121.3,149.7,0.13,18.0,treat_then_reuse
23662.0,3.5,56.6,10.1,98.6,0.46,9.0,direct_reuse
68343.0,17.9,24.5,30.4,124.6,9.74,8.0,direct_reuse
44723.0,5.1,55.5,135.5,130.8,1.15,53.0,direct_reuse
13607.0,33.7,14.3,29.7,40.1,29.67,163.0,treat_then_reuse
93883.0,5.8,5.7,14.1,62.9,0.31,1.0,direct_reuse
32096.0,7.3,14.3,47.6,53.4,12.59,77.0,direct_reuse
33734.0,7.9,12.9,16.3,1425.9,0.75,13.0,direct_reuse
23183.0,12.6,14.8,37.5,276.5,5.06,17.0,direct_reuse
31008.0,18.0,11.4,15.7,108.3,1.12,93.0,direct_reuse
66140.0,20.8,17.0,56.5,404.5,1.92,0.0,direct_reuse
42939.0,13.4,40.3,3.8,352.0,3.58,41.0,direct_reuse
61701.0,4.1,96.8,6.0,19.7,0.74,83.0,direct_reuse
63155.0,25.9,6.2,3.7,70.4,4.67,4.0,direct_reuse
123558.0,12.8,8.8,18.8,88.4,1.17,2.0,direct_reuse
38563.0,38.3,13.0,3.2,176.4,2.08,143.0,direct_reuse
17434.0,7.1,45.3,8.8,70.4,0.05,1.0,direct_reuse
103472.0,3.2,20.8,5.3,80.8,1.06,23.0,direct_reuse
38869.0,13.1,13.7,118.6,54.2,8.52,57.0,direct_reuse
106960.0,43.2,43.5,6.1,285.4,4.07,22.0,treat_then_reuse
64111.0,15.6,52.7,4.3,18.4,5.22,28.0,direct_reuse
44721.0,11.2,24.2,27.1,56.3,1.77,8.0,direct_reuse
62576.0,6.2,12.8,152.0,11.8,14.57,24.0,direct_reuse
192088.0,65.5,30.5,17.5,29.0,2.4,4.0,disposal
209795.0,5.3,20.4,19.2,127.6,0.7,5.0,disposal
51460.0,7.0,20.2,94.5,130.3,5.01,13.0,direct_reuse
54838.0,22.5,16.3,57.6,63.8,5.47,1.0,direct_reuse
104127.0,2.5,51.4,33.5,309.9,3.74,29.0,direct_reuse
27120.0,42.4,30.0,10.0,399.2,0.98,0.0,treat_then_reuse
61892.0,23.6,56.2,34.7,83.4,2.38,21.0,direct_reuse
48141.0,30.2,71.5,3.9,118.6,10.09,24.0,direct_reuse
61068.0,22.2,35.4,9.5,54.7,3.07,4.0,direct_reuse
27355.0,11.6,16.4,111.9,179.4,0.24,2.0,direct_reuse
16112.0,5.2,56.4,95.8,24.2,0.73,7.0,direct_reuse
11486.0,11.9,35.6,34.0,649.0,0.69,32.0,direct_reuse
22423.0,5.6,196.9,2.0,315.4,0.62,20.0,treat_then_reuse
35558.0,20.9,31.4,4.7,24.1,0.11,2.0,direct_reuse
39925.0,27.8,42.9,8.9,37.8,19.25,14.0,direct_reuse
190244.0,50.9,30.9,16.3,143.1,0.53,18.0,disposal
106319.0,18.8,22.7,4.5,62.0,0.58,17.0,direct_reuse
24998.0,30.9,19.9,14.9,163.9,0.13,3.0,direct_reuse
62530.0,10.3,31.0,167.5,60.6,5.09,15.0,direct_reuse
36866.0,8.8,37.2,32.5,481.7,1.47,48.0,direct_reuse
40173.0,20.6,61.8,26.1,90.8,1.04,27.0,direct_reuse
55811.0,9.5,31.4,5.9,1290.3,1.12,23.0,direct_reuse
75616.0,17.2,16.9,2.8,174.7,3.54,143.0,direct_reuse
38658.0,5.2,18.9,4.6,20.4,0.88,16.0,direct_reuse
103228.0,6.1,8.5,2.7,893.5,0.12,3.0,direct_reuse
22041.0,23.9,92.7,22.0,301.4,0.31,3.0,direct_reuse
49239.0,29.9,15.9,31.8,136.8,0.29,16.0,disposal
300000.0,5.5,53.2,6.3,183.3,2.36,1.0,disposal
57306.0,24.6,30.6,24.0,24.3,5.52,8.0,direct_reuse
133686.0,8.3,31.3,117.1,12.4,11.08,24.0,direct_reuse
52264.0,13.7,22.3,210.4,86.0,0.2,71.0,direct_reuse
73611.0,48.2,13.1,50.6,410.2,3.69,1.0,treat_then_reuse
47111.0,27.8,11.3,16.3,139.1,0.74,14.0,direct_reuse
43509.0,27.6,97.8,48.7,590.0,73.74,11.0,treat_then_reuse
28406.0,75.0,26.9,101.7,385.0,9.96,13.0,treat_then_reuse
66251.0,7.1,60.4,1.8,92.1,15.07,15.0,direct_reuse
27009.0,5.5,74.3,118.9,331.0,4.68,12.0,direct_reuse
78113.0,7.0,17.7,10.4,480.5,2.71,98.0,direct_reuse
104789.0,10.7,34.4,10.6,82.4,0.98,79.0,direct_reuse
63359.0,1.6,25.4,13.1,71.2,0.76,303.0,direct_reuse
40120.0,11.2,9.7,29.5,105.1,0.58,12.0,direct_reuse
67358.0,8.2,21.1,5.3,6.3,3.68,7.0,direct_reuse
39495.0,27.3,39.3,14.3,122.5,12.53,3.0,direct_reuse
94361.0,18.5,16.5,37.7,198.8,1.04,6.0,direct_reuse
13603.0,7.8,18.9,26.1,105.5,0.64,36.0,direct_reuse
38757.0,22.9,21.4,31.7,131.5,0.24,45.0,direct_reuse
12166.0,25.8,132.9,13.6,85.8,2.27,34.0,treat_then_reuse
17214.0,6.7,5.7,46.2,10.0,8.15,4.0,direct_reuse
127351.0,8.6,36.6,71.4,560.5,8.7,5.0,direct_reuse
91732.0,1.8,20.0,66.4,60.1,9.89,229.0,direct_reuse
29625.0,5.0,14.7,33.6,45.6,2.83,3.0,direct_reuse
17124.0,6.9,19.6,62.0,400.9,1.85,102.0,direct_reuse
6154.0,14.4,41.8,57.1,264.2,8.73,22.0,direct_reuse
33508.0,5.7,43.8,498.6,121.6,0.39,4.0,direct_reuse
266810.0,8.5,28.5,86.6,209.8,0.93,2.0,disposal
66464.0,4.5,58.8,18.1,25.3,15.24,4.0,direct_reuse
33133.0,15.7,67.7,6.7,82.4,0.41,23.0,direct_reuse
67884.0,19.7,47.1,14.7,374.0,1.58,3.0,direct_reuse
16438.0,19.3,15.8,13.5,42.7,3.75,125.0,direct_reuse
39810.0,13.6,36.4,37.1,30.0,1.84,9.0,direct_reuse
52556.0,3.4,36.6,8.7,98.1,7.35,35.0,direct_reuse
46154.0,7.7,12.8,84.0,100.7,11.98,31.0,direct_reuse
85269.0,9.3,7.0,3.8,183.5,3.08,139.0,direct_reuse
62396.0,9.4,4.9,2.8,19.8,10.05,6.0,direct_reuse
78263.0,14.4,25.9,17.1,5.5,0.49,14.0,direct_reuse
30277.0,48.6,31.1,7.3,248.0,1.34,1.0,treat_then_reuse
91901.0,28.0,9.5,4.4,27.4,37.59,14.0,treat_then_reuse
153316.0,5.5,56.6,9.4,46.0,20.61,67.0,treat_then_reuse
24857.0,24.8,27.7,8.1,8.2,0.31,17.0,direct_reuse
26334.0,24.0,72.2,20.3,277.3,1.62,391.0,direct_reuse
124873.0,6.5,33.0,9.5,132.3,1.97,27.0,direct_reuse
42876.0,28.9,10.5,10.5,126.6,2.83,5.0,direct_reuse
130964.0,11.7,35.4,20.0,125.7,8.64,24.0,direct_reuse
35962.0,3.8,41.9,67.8,9.3,18.01,1.0,direct_reuse
135745.0,20.3,15.8,117.3,30.5,1.73,4.0,direct_reuse
53747.0,16.4,7.7,24.0,54.8,7.09,2.0,direct_reuse
58733.0,11.0,26.6,26.3,39.5,3.83,12.0,direct_reuse
146576.0,13.0,11.0,16.1,66.8,1.6,11.0,direct_reuse
38054.0,7.0,60.1,35.8,118.0,0.18,74.0,direct_reuse
25367.0,23.3,17.7,32.1,272.3,6.2,11.0,direct_reuse
35811.0,12.9,97.5,98.6,17.7,3.62,3.0,direct_reuse
67281.0,15.6,4.5,2.1,89.1,2.74,126.0,direct_reuse
16382.0,18.6,27.3,15.2,196.9,0.46,0.0,direct_reuse
76591.0,4.8,77.0,30.2,32.6,21.05,13.0,treat_then_reuse
33619.0,6.0,12.0,19.5,72.8,2.01,17.0,direct_reuse
109477.0,1.8,21.6,6.5,150.4,0.37,12.0,direct_reuse
9173.0,22.4,17.8,4.2,91.1,0.3,26.0,direct_reuse
28266.0,4.5,14.2,52.9,189.0,3.98,14.0,direct_reuse
15055.0,15.2,29.8,8.1,99.9,4.13,26.0,direct_reuse
27492.0,18.8,8.7,2.4,63.9,0.9,5.0,direct_reuse
58301.0,23.2,22.4,56.1,24.8,3.01,1.0,direct_reuse
43241.0,4.6,37.1,34.8,118.1,3.93,11.0,direct_reuse
41054.0,12.7,20.7,17.5,100.5,1.98,3.0,direct_reuse
43852.0,60.5,11.0,6.7,30.2,0.66,4.0,treat_then_reuse
56521.0,63.0,55.9,17.5,170.8,5.75,70.0,treat_then_reuse
24198.0,32.7,44.0,86.4,363.1,4.9,126.0,direct_reuse
80402.0,18.2,10.7,2.9,43.5,3.45,68.0,direct_reuse
77953.0,5.4,8.7,3.1,40.4,0.56,51.0,direct_reuse
64185.0,25.7,11.5,9.5,38.8,0.29,13.0,direct_reuse
72372.0,11.7,37.9,19.5,14.2,1.82,56.0,direct_reuse
60324.0,22.3,30.6,11.1,816.4,5.52,21.0,direct_reuse
203730.0,7.6,46.2,43.4,54.9,6.38,226.0,disposal
46121.0,11.5,18.9,74.2,35.0,3.52,3.0,direct_reuse
39539.0,15.6,11.7,28.1,26.1,0.92,33.0,direct_reuse
28927.0,16.8,51.2,39.4,58.7,0.58,2.0,direct_reuse
23799.0,21.0,15.8,27.8,41.9,1.61,34.0,direct_reuse
20514.0,8.0,28.5,20.3,437.9,1.63,1.0,direct_reuse
26314.0,4.0,7.1,4.3,22.8,6.96,2.0,direct_reuse
46654.0,58.1,15.6,5.8,16.6,0.88,2.0,treat_then_reuse
61945.0,126.5,55.0,4.0,165.2,0.98,18.0,treat_then_reuse
50808.0,20.1,13.8,16.8,80.0,23.84,21.0,treat_then_reuse
28685.0,4.1,47.1,26.5,70.4,12.39,481.0,direct_reuse
92054.0,6.7,3.8,3.5,166.6,0.52,11.0,direct_reuse
82256.0,21.3,15.7,21.9,104.6,11.13,39.0,direct_reuse
43838.0,45.0,21.4,7.0,85.5,0.38,16.0,treat_then_reuse
31038.0,4.5,98.9,5.6,19.2,0.94,34.0,direct_reuse
71962.0,12.0,9.6,9.5,14.4,1.09,15.0,direct_reuse
55915.0,16.1,42.0,5.2,41.7,1.49,63.0,direct_reuse
17789.0,29.3,57.1,41.6,27.3,3.69,3.0,direct_reuse
46743.0,9.9,13.8,16.4,121.0,1.89,0.0,treat_then_reuse
58890.0,3.3,18.2,53.4,12.4,3.67,23.0,direct_reuse
26114.0,23.5,27.5,11.8,55.0,0.98,1.0,direct_reuse
55988.0,37.1,7.5,12.3,74.4,2.68,87.0,direct_reuse
17705.0,12.5,17.0,190.2,86.2,1.83,5.0,direct_reuse
124908.0,19.4,68.1,2.9,139.6,0.27,3.0,direct_reuse
117426.0,8.8,37.3,93.8,62.9,3.09,700.0,direct_reuse
41078.0,6.3,21.6,146.3,43.2,1.87,12.0,direct_reuse
63223.0,33.9,26.9,50.3,353.9,0.65,9.0,treat_then_reuse
9073.0,19.1,39.0,13.5,63.3,0.95,37.0,direct_reuse
21819.0,20.9,45.5,111.3,428.8,0.98,41.0,direct_reuse
39909.0,52.0,15.7,13.7,63.0,1.2,67.0,treat_then_reuse
23144.0,5.2,83.7,8.6,88.4,16.23,2.0,direct_reuse
80828.0,8.2,70.3,12.6,77.3,24.96,27.0,treat_then_reuse
198413.0,15.5,42.2,10.1,116.1,0.05,8.0,disposal
21512.0,8.1,12.5,6.4,56.7,3.11,3.0,direct_reuse
27276.0,27.2,10.8,76.1,100.1,5.71,13.0,direct_reuse
57804.0,11.4,18.9,7.9,484.9,1.24,1.0,direct_reuse
151415.0,5.5,25.8,19.4,285.4,5.51,49.0,direct_reuse
20834.0,14.3,6.0,3.6,287.5,14.16,8.0,direct_reuse
58356.0,15.7,36.4,20.8,20.6,0.28,6.0,direct_reuse
175415.0,31.2,68.7,5.0,24.6,1.96,10.0,direct_reuse
15425.0,19.2,38.9,4.9,114.4,20.98,9.0,treat_then_reuse
19995.0,20.4,14.3,17.6,210.1,0.33,67.0,direct_reuse
36442.0,18.0,13.0,71.4,50.9,1.42,2.0,direct_reuse
34050.0,11.4,31.2,34.1,41.8,0.92,7.0,direct_reuse
86580.0,7.1,21.7,37.0,417.1,6.47,9.0,direct_reuse
58056.0,17.5,35.0,17.2,191.4,7.76,2.0,direct_reuse
14151.0,10.0,39.7,13.4,288.2,2.04,15.0,direct_reuse
70318.0,61.6,58.8,51.9,55.4,1.72,4.0,treat_then_reuse
32719.0,45.1,9.9,10.2,50.8,0.18,1.0,treat_then_reuse
119625.0,23.8,29.3,54.7,255.6,10.48,27.0,direct_reuse
31593.0,18.9,18.3,88.5,67.4,1.04,124.0,direct_reuse
31394.0,12.4,22.7,7.3,46.0,1.37,13.0,direct_reuse
71596.0,4.3,49.0,8.7,33.0,5.83,10.0,direct_reuse
83621.0,11.1,53.4,10.4,51.3,2.13,10.0,direct_reuse
67082.0,14.8,75.1,3.5,235.7,6.08,6.0,direct_reuse
15064.0,16.6,34.5,11.4,17.1,3.61,70.0,direct_reuse
71441.0,20.5,22.5,95.7,179.8,2.15,14.0,direct_reuse
23765.0,30.9,20.0,5.7,41.3,2.47,0.0,direct_reuse
57797.0,7.2,6.1,98.5,71.4,0.38,74.0,direct_reuse
18095.0,7.3,71.6,11.9,76.6,1.36,51.0,direct_reuse
66998.0,49.7,19.0,253.9,70.6,6.75,30.0,treat_then_reuse
27872.0,26.9,36.8,8.9,65.6,0.51,0.0,direct_reuse
19973.0,9.5,42.2,16.9,55.2,0.65,12.0,direct_reuse
80795.0,12.2,9.1,6.7,48.0,0.53,47.0,direct_reuse
58055.0,12.3,11.7,8.8,384.4,2.01,22.0,direct_reuse
31895.0,13.9,84.6,100.1,92.5,10.21,17.0,direct_reuse
135378.0,20.6,30.9,35.5,78.4,3.36,47.0,direct_reuse
36010.0,131.8,15.4,69.0,44.3,0.1,15.0,treat_then_reuse
50135.0,16.0,22.2,4.1,57.5,3.83,74.0,direct_reuse
59174.0,24.4,58.5,44.1,44.5,0.93,16.0,direct_reuse
31769.0,3.0,51.8,6.3,208.9,3.2,14.0,direct_reuse
68172.0,8.7,7.6,4.0,39.3,1.36,46.0,direct_reuse
33745.0,40.7,90.7,26.7,7.6,0.54,7.0,treat_then_reuse
36749.0,19.3,53.1,26.4,96.0,1.5,2.0,direct_reuse
127242.0,1.0,21.7,21.4,66.2,0.93,12.0,direct_reuse
23661.0,24.7,9.5,47.5,47.3,2.46,30.0,direct_reuse
9055.0,75.7,57.0,57.3,245.4,0.52,49.0,treat_then_reuse
151396.0,2.2,35.9,117.2,4.5,0.38,49.0,treat_then_reuse
292006.0,52.8,7.6,4.8,509.7,4.27,11.0,disposal
36913.0,1.1,20.4,121.8,287.2,6.97,9.0,direct_reuse
12635.0,31.3,299.1,192.2,45.1,3.5,5.0,treat_then_reuse
39445.0,13.4,24.9,12.9,54.8,0.71,18.0,direct_reuse
40121.0,1.6,13.6,2.7,156.8,0.63,1.0,direct_reuse
42918.0,20.1,10.9,3.8,161.5,0.68,13.0,direct_reuse
22486.0,37.9,101.3,11.5,44.8,5.25,875.0,treat_then_reuse
73548.0,18.7,48.3,225.2,15.2,0.56,1.0,direct_reuse
70768.0,22.8,75.6,20.5,920.6,5.2,15.0,direct_reuse
17222.0,9.3,29.9,9.6,257.7,3.77,21.0,direct_reuse
79972.0,2.5,66.9,8.8,107.0,8.24,26.0,direct_reuse
206257.0,25.1,12.4,4.1,109.2,6.57,3.0,disposal
55291.0,65.0,27.9,57.4,178.3,3.34,26.0,treat_then_reuse
38711.0,37.2,30.9,18.0,203.4,0.24,5.0,direct_reuse
44382.0,2.2,74.1,249.6,9.1,3.64,1.0,direct_reuse
75409.0,3.4,31.7,42.7,61.2,1.92,51.0,direct_reuse
14596.0,6.3,14.9,54.4,54.6,1.01,33.0,direct_reuse
54999.0,3.2,25.8,15.0,75.4,9.69,3.0,direct_reuse
37297.0,14.0,6.4,5.4,210.2,1.35,5.0,direct_reuse
178702.0,19.2,3.8,7.0,12.6,0.83,5.0,direct_reuse
43394.0,3.7,47.7,3.9,20.4,7.11,1.0,direct_reuse
157554.0,27.1,18.2,59.9,42.5,0.97,38.0,direct_reuse
22638.0,23.1,19.9,12.7,106.7,0.78,40.0,direct_reuse
73945.0,8.2,47.7,63.0,224.8,0.38,7.0,direct_reuse
61303.0,11.5,75.0,23.6,541.6,0.57,12.0,direct_reuse
26680.0,2.3,37.6,14.1,65.7,0.63,14.0,direct_reuse
55502.0,10.0,114.7,4.9,224.4,3.7,18.0,treat_then_reuse
114550.0,13.6,36.7,28.8,196.6,0.44,2.0,direct_reuse
39079.0,15.7,31.2,15.5,163.3,0.15,25.0,direct_reuse
14997.0,18.9,29.7,59.3,87.6,2.45,2.0,treat_then_reuse
48422.0,16.8,8.8,8.5,58.0,0.72,34.0,direct_reuse
26064.0,10.6,52.7,42.1,27.9,1.61,2.0,direct_reuse
38575.0,17.4,3.5,143.9,25.9,8.73,2.0,direct_reuse
46300.0,33.2,15.3,27.9,131.9,1.81,12.0,direct_reuse
14854.0,12.4,25.0,51.5,84.8,11.73,11.0,direct_reuse
15820.0,17.9,13.0,39.9,57.0,1.51,14.0,direct_reuse
68696.0,11.4,17.1,195.9,187.0,6.1,3.0,direct_reuse
33999.0,7.5,106.9,31.4,72.2,0.81,17.0,treat_then_reuse
8141.0,21.6,59.3,46.5,33.0,1.9,19.0,direct_reuse
84914.0,8.2,14.2,19.2,67.1,0.49,70.0,direct_reuse
59317.0,19.1,16.8,7.9,222.0,0.57,16.0,direct_reuse
29741.0,13.8,8.8,4.7,29.2,1.23,5.0,direct_reuse
19501.0,10.2,43.1,91.9,113.3,0.29,2.0,direct_reuse
87998.0,10.0,20.1,6.0,84.7,2.03,1.0,direct_reuse
62602.0,8.5,5.1,49.2,39.0,1.11,20.0,direct_reuse
259840.0,3.1,26.6,33.1,65.2,2.24,40.0,disposal
65784.0,19.0,34.9,60.4,16.0,0.3,3.0,direct_reuse
64305.0,16.6,53.0,10.8,101.6,4.11,18.0,direct_reuse
43615.0,28.9,23.1,7.8,20.1,14.98,9.0,direct_reuse
86833.0,8.3,18.2,31.6,292.9,11.39,36.0,direct_reuse
75929.0,74.1,120.2,14.1,81.4,19.59,45.0,treat_then_reuse
117737.0,9.6,24.7,4.6,48.0,1.74,0.0,direct_reuse
34033.0,6.1,43.6,205.7,322.7,1.04,57.0,direct_reuse
36142.0,5.5,15.9,7.8,28.9,3.11,18.0,direct_reuse
35053.0,2.8,42.6,6.1,39.5,1.21,5.0,direct_reuse
85269.0,53.5,7.7,15.0,12.0,0.17,6.0,treat_then_reuse
139925.0,46.2,17.0,90.3,380.1,4.78,13.0,treat_then_reuse
35554.0,23.1,9.3,1.5,706.4,1.22,6.0,direct_reuse
36412.0,6.0,15.1,81.8,14.3,0.24,3.0,direct_reuse
61075.0,68.7,66.7,6.7,36.7,0.85,4.0,treat_then_reuse
41273.0,9.8,15.0,27.6,97.2,1.25,3.0,direct_reuse
95458.0,10.6,43.6,8.9,51.0,1.67,92.0,direct_reuse
10135.0,49.1,82.6,219.3,87.0,1.7,13.0,treat_then_reuse
27483.0,24.4,24.0,23.3,79.1,9.77,358.0,direct_reuse
28348.0,97.6,54.3,8.6,140.9,0.31,21.0,treat_then_reuse
9660.0,16.8,37.5,14.0,31.3,1.35,29.0,direct_reuse
24971.0,9.4,26.9,22.4,111.3,0.53,2.0,direct_reuse
25833.0,7.8,44.7,24.9,26.4,8.44,9.0,direct_reuse
42584.0,2.6,106.9,34.0,57.2,0.79,14.0,treat_then_reuse
106839.0,10.5,14.7,20.1,13.3,1.05,5.0,direct_reuse
41293.0,37.7,11.4,3.8,57.7,6.45,6.0,direct_reuse
23824.0,23.1,10.9,13.4,47.9,9.23,23.0,direct_reuse
47105.0,13.7,54.4,41.6,254.2,11.18,24.0,direct_reuse
102173.0,5.5,60.6,9.0,84.3,0.19,2.0,direct_reuse
24756.0,16.5,16.0,45.0,103.0,3.09,19.0,direct_reuse
25916.0,33.5,4.4,20.9,87.8,2.34,28.0,direct_reuse
72474.0,19.8,14.3,15.5,8.7,1.54,5.0,direct_reuse
41979.0,15.6,38.0,84.2,10.0,1.8,4.0,direct_reuse
77129.0,6.6,23.3,2.5,63.4,8.77,24.0,direct_reuse
48555.0,29.4,28.3,8.9,122.3,6.36,0.0,direct_reuse
80111.0,1.0,16.1,88.1,69.5,5.29,12.0,direct_reuse
23753.0,19.0,55.2,180.6,34.8,2.16,141.0,direct_reuse
48608.0,136.1,32.3,312.1,69.1,31.56,0.0,treat_then_reuse
42299.0,3.5,39.2,21.3,62.8,0.98,42.0,direct_reuse
20929.0,10.8,27.9,34.8,212.1,0.2,28.0,direct_reuse
16409.0,13.4,37.3,53.6,199.4,1.17,1.0,direct_reuse
79223.0,8.9,35.4,92.8,49.0,1.78,27.0,direct_reuse
38343.0,34.2,11.7,29.2,85.2,8.97,55.0,direct_reuse
23966.0,20.6,33.1,61.0,122.0,0.85,2.0,direct_reuse
45829.0,15.4,46.2,34.9,143.6,3.12,4.0,direct_reuse
107970.0,27.6,61.8,37.6,554.4,0.24,13.0,direct_reuse
9932.0,13.7,34.2,6.7,87.3,6.73,53.0,direct_reuse
17195.0,235.5,11.3,13.5,325.6,1.8,5.0,treat_then_reuse
25693.0,15.4,12.8,10.7,25.1,1.14,11.0,direct_reuse
136329.0,16.1,17.3,4.8,44.6,26.34,4.0,treat_then_reuse
59743.0,2.9,28.5,2.8,8.6,6.63,13.0,direct_reuse
83878.0,8.3,22.2,12.1,106.3,0.43,59.0,direct_reuse
22068.0,37.8,10.0,14.6,183.5,1.43,14.0,direct_reuse
22389.0,4.0,9.9,22.8,5.4,57.81,7.0,treat_then_reuse
67068.0,1.9,4.6,39.1,110.7,21.6,12.0,treat_then_reuse
51062.0,13.9,2.0,25.2,175.0,5.47,4.0,direct_reuse
71978.0,46.2,22.1,14.8,164.3,0.15,3.0,treat_then_reuse
42986.0,14.0,157.0,6.7,24.2,9.32,74.0,treat_then_reuse
59558.0,9.9,103.3,57.5,210.7,0.72,142.0,treat_then_reuse
54758.0,2.5,11.2,17.8,90.9,9.21,1.0,direct_reuse
84494.0,20.2,27.7,11.9,172.5,0.64,29.0,direct_reuse
86241.0,24.4,7.6,16.1,78.4,3.11,44.0,direct_reuse
15774.0,2.7,8.6,8.3,136.9,0.72,2.0,direct_reuse
10167.0,37.4,9.4,10.6,305.0,1.03,6.0,direct_reuse
98836.0,26.8,20.5,10.2,71.9,3.7,5.0,direct_reuse
112579.0,37.3,21.2,14.2,123.0,0.3,211.0,direct_reuse
23994.0,22.8,30.0,44.1,355.9,36.02,145.0,treat_then_reuse
13335.0,24.2,41.7,32.7,77.7,0.43,3.0,disposal
52540.0,21.5,18.7,128.5,26.1,0.4,1.0,direct_reuse
94050.0,29.4,25.3,86.0,189.4,3.72,39.0,direct_reuse
172528.0,2.6,10.2,210.1,436.3,8.84,28.0,direct_reuse
70362.0,3.5,8.4,39.3,371.5,1.08,79.0,direct_reuse
37790.0,6.9,7.4,38.5,197.6,0.41,2.0,direct_reuse
26234.0,12.0,41.2,11.2,6.8,0.5,36.0,direct_reuse
49415.0,19.1,18.7,54.1,44.7,0.43,4.0,direct_reuse
39756.0,18.0,5.5,9.1,47.3,2.46,31.0,direct_reuse
24088.0,36.8,23.3,3.4,94.6,1.51,12.0,direct_reuse
205691.0,37.9,9.0,125.4,576.6,2.87,211.0,disposal
171034.0,6.1,92.6,4.5,27.4,2.65,24.0,direct_reuse
108579.0,16.7,15.4,34.0,1060.4,4.81,8.0,direct_reuse
25730.0,6.3,42.3,7.0,59.1,0.97,15.0,direct_reuse
89189.0,11.4,58.6,77.6,38.7,0.63,10.0,direct_reuse
76706.0,18.0,11.4,91.4,228.1,2.02,2.0,direct_reuse
66822.0,1.0,26.1,37.9,248.8,1.53,219.0,direct_reuse
117567.0,117.9,38.2,89.6,184.0,2.29,134.0,treat_then_reuse
76478.0,22.4,26.9,20.3,38.6,0.65,9.0,direct_reuse
82290.0,7.9,32.7,293.2,156.4,3.8,35.0,direct_reuse
76560.0,76.3,8.5,49.2,28.9,0.36,264.0,treat_then_reuse
62228.0,9.8,38.2,6.8,37.5,0.93,78.0,direct_reuse
14065.0,15.2,16.6,21.8,81.1,7.15,8.0,direct_reuse
