hour,gas_mmscfd,liq_bpd,press_psig,level_pct,foam_idx,antifoam_ppm,inlet_momentum,carryover
448,42.2,10055.0,169.8,47.7,0.64,12,0.24,0
449,40.4,12214.0,170.6,47.2,0.68,0,0.218,0
450,39.0,11223.0,172.8,47.1,0.44,12,0.2,0
451,40.2,9217.0,181.1,47.3,0.72,12,0.198,0
452,44.1,10824.0,186.5,47.6,0.52,12,0.23,0
453,44.4,11510.0,169.3,48.5,0.56,12,0.266,0
454,39.3,10876.0,176.7,49.7,0.64,12,0.197,0
455,39.5,11532.0,171.8,51.1,0.59,0,0.207,0
456,41.7,10426.0,178.4,52.5,0.64,12,0.219,0
457,36.9,10097.0,186.5,54.1,0.61,12,0.161,0
458,39.8,10951.0,177.3,55.8,0.56,0,0.2,1
459,38.9,11013.0,179.7,57.0,0.74,12,0.188,0
460,39.7,10737.0,188.7,57.9,0.65,0,0.182,0
461,36.7,11830.0,182.7,58.4,0.61,12,0.164,0
462,34.8,10366.0,175.4,58.7,0.65,0,0.156,1
463,33.6,11170.0,181.0,58.6,0.5,0,0.139,1
464,35.9,10989.0,175.0,58.1,0.79,0,0.166,0
465,37.5,9842.0,182.5,57.4,0.46,12,0.171,0
466,37.9,9998.0,183.1,56.1,0.57,12,0.174,0
467,43.4,10920.0,171.8,54.6,0.53,0,0.249,0
468,41.3,12289.0,181.1,53.2,0.52,12,0.21,0
469,36.1,11298.0,179.3,51.7,0.51,12,0.162,0
470,39.3,9675.0,183.3,50.0,0.47,12,0.187,0
471,37.4,8696.0,185.0,48.8,0.66,12,0.167,0
472,37.7,11377.0,182.9,47.8,0.42,12,0.172,0
473,38.8,10787.0,178.2,47.3,0.64,12,0.189,0
474,39.8,11643.0,185.6,47.2,0.6,12,0.189,0
475,37.4,10218.0,174.8,47.2,0.49,12,0.181,0
476,40.9,11071.0,172.1,47.8,0.58,12,0.221,0
477,35.3,11408.0,160.8,48.8,0.51,12,0.181,0
478,38.2,10494.0,179.6,50.1,0.41,0,0.181,0
479,44.6,10499.0,175.1,51.6,0.4,12,0.256,0
480,38.6,10806.0,182.4,53.3,0.57,12,0.182,0
481,41.6,11159.0,168.2,54.9,0.56,0,0.236,0
482,38.2,10760.0,176.1,56.4,0.52,12,0.187,0
483,39.4,11442.0,182.8,57.8,0.46,12,0.189,0
484,37.8,10428.0,173.8,59.0,0.47,12,0.186,0
485,37.5,9813.0,182.5,59.7,0.45,12,0.171,0
486,35.9,12117.0,176.7,59.9,0.31,12,0.164,0
487,38.9,10301.0,179.8,59.8,0.48,12,0.188,0
488,35.7,10318.0,183.6,59.2,0.53,0,0.154,0
489,39.4,10660.0,185.7,58.2,0.48,12,0.185,0
490,40.5,10745.0,180.6,57.3,0.64,12,0.202,0
491,38.6,10418.0,175.1,55.7,0.36,12,0.192,0
492,37.0,10668.0,177.3,54.3,0.39,12,0.173,0
493,38.8,10644.0,183.8,52.7,0.46,12,0.181,0
494,36.9,10785.0,173.9,51.1,0.47,0,0.177,0
495,39.9,9004.0,178.9,49.8,0.25,0,0.199,0
496,33.0,11962.0,177.7,48.8,0.5,0,0.138,0
497,36.7,10534.0,179.4,48.3,0.46,12,0.168,0
498,32.6,11035.0,173.9,48.1,0.22,12,0.138,0
499,33.8,9655.0,168.9,48.2,0.41,12,0.155,0
500,40.9,10282.0,183.1,49.0,0.34,12,0.202,0
501,39.7,10133.0,185.8,50.0,0.37,12,0.187,0
502,35.6,11624.0,169.2,51.5,0.28,12,0.172,0
503,33.7,10177.0,182.2,53.0,0.45,12,0.138,0
504,30.0,11109.0,186.5,54.5,0.58,12,0.106,0
505,36.0,10115.0,183.6,56.1,0.42,12,0.156,0
506,43.4,10245.0,177.5,57.5,0.17,12,0.238,0
507,38.4,10382.0,174.3,58.8,0.41,12,0.191,0
508,35.9,11445.0,180.5,59.7,0.36,12,0.159,0
509,38.5,9215.0,181.5,60.1,0.27,12,0.181,0
510,33.4,9609.0,180.6,60.4,0.41,12,0.137,0
511,36.5,9159.0,178.9,60.1,0.46,12,0.167,0
512,37.5,9753.0,173.5,59.5,0.3,0,0.183,0
513,37.0,9939.0,182.5,58.6,0.19,12,0.166,0
514,39.2,9369.0,182.8,57.5,0.15,12,0.186,0
515,38.1,9978.0,181.2,55.9,0.28,12,0.178,0
516,38.8,9074.0,180.7,54.3,0.33,12,0.186,0
517,35.4,9764.0,190.1,52.7,0.29,12,0.144,0
518,39.4,11309.0,176.3,51.1,0.27,12,0.198,0
519,41.2,10744.0,187.7,49.8,0.39,12,0.199,0
520,34.7,10585.0,175.6,48.8,0.37,0,0.155,0
521,34.9,9745.0,186.7,48.3,0.34,0,0.143,0
522,40.4,9364.0,187.4,48.1,0.4,12,0.192,0
523,36.6,9635.0,178.2,48.2,0.25,12,0.168,0
524,40.6,10395.0,190.0,49.0,0.2,0,0.189,0
525,36.0,11025.0,182.8,50.0,0.25,12,0.157,0
526,40.7,11042.0,174.7,51.2,0.24,0,0.214,0
527,37.4,10845.0,177.8,52.8,0.09,0,0.176,0
528,37.7,9880.0,186.8,54.4,0.24,12,0.167,0
529,40.9,10407.0,185.5,55.9,0.4,12,0.199,0
530,36.1,10158.0,173.7,57.4,0.36,12,0.17,0
531,34.7,10235.0,179.2,58.6,0.33,0,0.15,0
532,35.9,11795.0,181.2,59.7,0.29,12,0.158,0
533,38.1,9129.0,177.0,60.3,0.42,12,0.185,0
534,33.1,10192.0,194.1,60.4,0.16,12,0.122,0
535,38.6,11197.0,181.4,60.0,0.17,0,0.183,0
536,35.7,9317.0,179.6,59.5,0.37,0,0.158,0
537,39.9,9886.0,187.1,58.5,0.26,12,0.187,0
538,31.0,9959.0,177.8,57.3,0.18,12,0.121,0
539,35.0,10167.0,186.0,55.9,0.3,12,0.145,0
540,32.8,9200.0,170.0,54.3,0.2,0,0.144,0
541,34.9,10728.0,177.3,52.9,0.16,0,0.155,0
542,37.6,10771.0,186.3,51.5,0.15,12,0.167,0
543,36.6,10654.0,189.4,50.2,0.27,0,0.154,0
544,36.4,9683.0,175.4,49.3,0.25,12,0.17,0
545,36.6,10347.0,174.7,48.9,0.38,12,0.173,0
546,37.5,9651.0,183.4,48.6,0.19,0,0.17,0
547,34.5,10042.0,176.3,48.8,0.19,12,0.152,0
548,38.8,11776.0,178.4,49.2,0.36,0,0.189,0
549,38.7,10330.0,185.3,50.2,0.31,12,0.178,0
550,38.0,9426.0,176.7,51.4,0.22,12,0.184,0
551,38.4,10378.0,168.2,52.8,0.05,12,0.201,0
552,37.8,9300.0,172.2,54.3,0.12,12,0.188,0
553,42.1,9401.0,180.1,55.9,0.1,12,0.22,0
554,36.8,9506.0,168.8,57.2,0.2,0,0.184,0
555,36.3,9918.0,178.2,58.1,0.15,12,0.166,0
556,35.2,10880.0,171.6,59.1,0.35,12,0.164,0
557,34.5,10623.0,189.8,59.5,0.03,12,0.137,0
558,34.0,10579.0,193.0,59.8,0.07,12,0.13,0
559,34.9,9439.0,173.7,59.8,0.21,12,0.159,0
560,36.9,9824.0,181.5,59.2,0.24,12,0.167,0
561,38.0,10388.0,174.2,58.4,0.0,12,0.187,0
562,37.3,9753.0,178.1,57.1,0.01,12,0.175,0
563,35.2,9993.0,190.8,55.9,0.15,12,0.142,0
564,39.4,10492.0,177.2,54.2,0.31,12,0.197,0
565,39.0,9934.0,178.3,52.4,0.36,12,0.191,0
566,36.8,10332.0,174.3,51.0,0.13,0,0.176,0
567,35.6,11284.0,186.9,49.9,0.15,12,0.149,0
568,38.6,10044.0,160.4,49.0,0.08,0,0.217,0
569,37.7,10985.0,177.3,48.4,0.23,12,0.18,0
570,33.7,10547.0,179.7,48.2,0.32,0,0.141,0
571,37.1,9123.0,176.0,48.5,0.29,0,0.176,0
572,38.0,9375.0,185.2,49.1,0.16,12,0.172,0
573,35.1,9558.0,187.2,50.4,0.08,12,0.144,0
574,37.8,9539.0,171.5,51.6,0.16,12,0.19,0
575,33.7,10070.0,192.6,53.1,0.3,0,0.128,0
576,40.7,10559.0,171.5,54.8,0.12,12,0.22,0
577,40.5,11004.0,187.7,56.2,0.0,12,0.192,0
578,36.8,10337.0,180.9,57.6,0.12,12,0.167,0
579,38.4,9805.0,177.0,59.0,0.13,12,0.187,0
580,31.5,8656.0,177.5,60.0,0.0,0,0.125,0
581,34.6,10159.0,179.8,60.6,0.18,12,0.149,0
582,36.8,10124.0,181.3,60.6,0.2,12,0.166,0
583,34.9,10230.0,174.5,60.5,0.34,12,0.158,0
584,39.4,11573.0,178.6,59.9,0.02,12,0.194,0
585,42.6,10963.0,175.4,59.0,0.22,0,0.233,0
586,34.7,10641.0,172.7,57.8,0.25,0,0.158,0
587,35.6,9414.0,175.1,56.3,0.2,12,0.163,0
588,38.3,9725.0,173.1,54.7,0.05,12,0.192,0
589,41.7,10015.0,177.5,53.1,0.04,12,0.22,0
590,34.7,9535.0,182.6,51.6,0.16,12,0.146,0
591,38.4,10425.0,180.7,50.6,0.16,12,0.182,0
592,42.4,10321.0,191.8,49.7,0.09,0,0.204,0
593,33.7,9307.0,166.7,49.0,0.28,12,0.157,0
594,34.7,10903.0,182.8,49.1,0.11,12,0.146,0
595,36.8,10134.0,180.0,49.2,0.0,12,0.168,0
596,36.6,8849.0,184.9,49.8,0.13,12,0.16,0
597,40.0,10021.0,184.3,50.9,0.2,12,0.192,0
598,38.6,10251.0,179.0,51.9,0.19,12,0.186,0
599,33.6,10733.0,181.0,53.3,0.19,12,0.139,0
600,39.4,9813.0,175.5,54.8,0.31,12,0.199,0
601,36.7,10626.0,183.7,56.4,0.05,12,0.162,0
602,41.3,10175.0,168.7,57.9,0.12,0,0.232,0
603,36.6,9121.0,184.7,59.1,0.31,12,0.16,0
604,36.6,9049.0,179.9,60.0,0.0,12,0.166,0
605,39.6,10823.0,177.1,60.8,0.16,0,0.199,0
606,40.2,10872.0,178.6,61.0,0.29,12,0.203,0
607,39.4,10259.0,179.0,60.8,0.29,12,0.194,0
608,34.2,11078.0,187.8,60.2,0.23,0,0.136,0
609,39.8,10768.0,199.4,59.5,0.24,12,0.17,0
610,35.9,10505.0,187.3,58.3,0.07,0,0.151,0
611,39.1,9387.0,176.6,56.8,0.31,12,0.194,0
612,35.0,11235.0,183.8,55.0,0.05,0,0.147,0
613,39.7,10397.0,184.0,53.2,0.06,12,0.189,0
614,36.6,9750.0,174.4,51.7,0.22,12,0.173,0
615,35.4,9550.0,172.4,50.5,0.13,0,0.165,0
616,40.5,10196.0,179.6,49.5,0.2,12,0.204,0
617,39.3,8845.0,184.8,48.9,0.23,12,0.185,0
618,37.2,10503.0,170.3,48.6,0.37,12,0.186,0
619,42.5,9345.0,175.7,48.7,0.23,12,0.231,0
620,37.8,10271.0,183.4,49.4,0.13,12,0.172,0
621,39.0,9645.0,180.3,50.5,0.26,12,0.188,0
622,39.6,9824.0,188.5,51.6,0.12,12,0.183,0
623,37.5,9478.0,171.5,53.1,0.29,0,0.186,0
624,40.2,9894.0,194.1,54.4,0.21,0,0.181,0
625,37.8,11328.0,170.8,55.8,0.25,0,0.19,0
626,38.1,10975.0,167.8,57.2,0.03,12,0.199,0
627,42.6,10252.0,179.6,58.6,0.0,12,0.226,0
628,36.6,9986.0,173.2,59.4,0.07,12,0.176,0
629,33.3,10594.0,179.8,59.9,0.39,12,0.137,0
630,43.4,10793.0,179.6,60.1,0.11,12,0.234,0
631,45.8,9421.0,178.8,59.9,0.3,0,0.262,0
632,38.4,9947.0,174.9,59.2,0.17,12,0.191,0
633,34.7,8726.0,182.6,58.5,0.21,12,0.146,0
634,38.8,10787.0,178.1,57.3,0.23,12,0.189,0
635,38.9,11446.0,186.6,55.8,0.4,12,0.178,0
636,39.2,10056.0,178.9,54.2,0.3,12,0.192,0
637,36.9,8513.0,174.2,52.7,0.29,12,0.177,0
638,41.2,10426.0,169.9,51.4,0.38,0,0.228,0
639,41.1,9367.0,179.0,50.4,0.19,12,0.211,0
640,36.1,9536.0,172.4,49.3,0.37,12,0.172,0
641,41.7,10439.0,171.9,48.9,0.35,0,0.23,0
642,45.1,10179.0,183.2,48.7,0.36,0,0.246,0
643,40.4,9659.0,169.3,49.0,0.26,0,0.221,0
644,39.2,9546.0,188.5,49.6,0.23,12,0.179,0
645,39.8,10090.0,181.0,50.6,0.19,12,0.195,0
646,41.7,9715.0,179.7,51.9,0.2,12,0.216,0
647,35.9,9226.0,173.8,53.5,0.2,0,0.168,0
648,40.7,9771.0,184.6,55.2,0.33,0,0.198,0
649,39.4,10242.0,180.0,56.8,0.27,12,0.192,0
650,45.0,9880.0,175.9,58.2,0.34,12,0.26,0
651,40.0,9016.0,181.2,59.2,0.35,12,0.197,0
652,44.7,10699.0,169.9,59.9,0.2,12,0.269,0
653,37.8,8090.0,170.2,60.5,0.2,12,0.192,0
654,42.1,9696.0,173.3,60.6,0.29,12,0.232,0
655,41.5,9576.0,182.1,60.5,0.24,12,0.21,0
656,38.6,10115.0,180.0,59.7,0.24,12,0.185,0
657,41.3,10405.0,186.3,58.7,0.5,12,0.201,0
658,43.9,10802.0,174.5,57.4,0.18,12,0.25,0
659,40.1,9516.0,183.4,56.1,0.54,12,0.194,0
660,36.8,10427.0,179.3,54.5,0.37,12,0.169,0
661,41.0,10155.0,174.3,53.0,0.45,12,0.218,0
662,38.9,8821.0,182.3,51.5,0.44,12,0.184,0
663,40.3,11351.0,179.6,50.4,0.42,0,0.202,0
664,41.0,9015.0,176.2,49.6,0.53,12,0.215,0
665,37.0,10318.0,180.3,49.0,0.26,12,0.17,0
666,37.3,10299.0,179.2,48.5,0.36,12,0.174,0
667,42.6,10221.0,179.1,48.7,0.29,12,0.227,0
668,40.2,9684.0,177.5,49.3,0.21,12,0.204,0
669,35.1,10611.0,172.2,50.3,0.32,0,0.163,0
670,43.6,8942.0,180.4,51.5,0.58,12,0.235,0
671,42.4,9990.0,175.2,53.0,0.38,12,0.231,0
672,40.0,9644.0,173.9,54.6,0.6,0,0.208,0
673,38.5,9567.0,178.6,56.0,0.61,12,0.186,0
674,44.0,10344.0,184.4,57.4,0.71,12,0.232,1
675,42.8,10800.0,181.1,58.9,0.6,12,0.225,0
676,48.0,9808.0,176.8,59.9,0.65,12,0.292,0
677,43.1,10597.0,176.6,60.7,0.46,0,0.237,0
678,43.1,10088.0,183.8,60.7,0.45,0,0.224,0
679,41.8,9431.0,165.6,60.5,0.46,12,0.243,0
680,44.3,9879.0,184.8,59.8,0.44,12,0.235,0
681,43.9,9852.0,168.8,58.8,0.46,12,0.262,0
682,45.5,9577.0,171.5,57.6,0.52,12,0.275,0
683,41.2,10368.0,176.9,56.1,0.4,12,0.215,0
684,41.4,10235.0,193.0,54.5,0.32,0,0.193,0
685,41.4,8960.0,190.1,52.8,0.5,12,0.197,0
686,44.6,8921.0,184.2,51.4,0.4,12,0.239,0
687,46.5,10378.0,182.1,50.3,0.41,0,0.263,0
688,41.6,9513.0,168.8,49.1,0.46,0,0.235,0
689,41.8,10298.0,180.9,48.6,0.44,12,0.215,0
690,43.7,10637.0,176.7,48.5,0.59,12,0.243,0
691,42.4,9204.0,175.1,48.7,0.47,0,0.231,1
692,45.4,9109.0,180.9,49.2,0.61,12,0.254,0
693,37.5,11273.0,177.2,50.3,0.52,12,0.178,0
694,41.1,10351.0,185.2,51.4,0.49,12,0.202,0
695,41.3,9815.0,168.4,52.9,0.52,0,0.232,1
696,37.5,9459.0,180.5,54.3,0.38,12,0.174,0
697,41.0,9759.0,174.7,55.6,0.55,12,0.217,0
698,41.2,9287.0,177.5,57.1,0.6,12,0.214,0
699,43.0,10743.0,181.8,58.2,0.62,0,0.226,0
700,46.4,9585.0,173.3,59.1,0.39,12,0.281,0
701,43.1,10898.0,181.0,59.8,0.38,12,0.228,0
702,41.2,9856.0,178.7,60.3,0.48,12,0.212,0
703,43.7,9410.0,176.0,60.1,0.68,12,0.244,0
704,46.5,9847.0,177.2,59.6,0.56,0,0.274,0
705,41.5,8313.0,179.1,58.7,0.47,12,0.215,0
706,41.7,10069.0,175.4,57.4,0.4,0,0.224,0
707,45.5,10039.0,180.0,55.7,0.48,12,0.256,0
708,43.6,10740.0,178.3,54.4,0.48,12,0.239,0
709,45.9,8847.0,176.3,52.7,0.65,12,0.268,0
710,44.3,10986.0,189.5,51.4,0.66,12,0.226,0
711,46.1,10752.0,182.5,50.2,0.46,0,0.259,0
712,41.9,11058.0,177.7,49.2,0.65,0,0.221,1
713,44.5,10150.0,180.9,48.6,0.64,12,0.244,0
714,44.1,10901.0,173.8,48.6,0.46,12,0.253,0
715,41.6,9167.0,177.4,49.0,0.57,0,0.219,1
716,40.8,10701.0,178.1,49.6,0.62,12,0.21,0
717,46.5,9667.0,172.5,50.4,0.6,0,0.285,0
718,44.0,9056.0,182.3,51.7,0.42,12,0.236,0
719,42.4,9430.0,177.0,53.1,0.61,12,0.228,0
720,44.8,10227.0,177.9,54.8,0.66,12,0.253,1
721,47.9,9651.0,176.6,56.5,0.76,12,0.292,0
722,39.4,10497.0,197.8,57.7,0.53,0,0.169,0
723,41.5,8973.0,176.0,59.0,0.55,12,0.22,0
724,43.0,8756.0,167.6,59.9,0.59,12,0.253,0
725,49.0,11211.0,170.4,60.5,0.64,12,0.322,0
726,46.1,10888.0,184.6,60.8,0.62,12,0.255,0
727,47.4,9527.0,188.0,60.7,0.67,0,0.262,0
728,42.7,10265.0,175.9,60.2,0.5,12,0.234,0
729,42.8,10987.0,187.7,59.2,0.66,0,0.215,0
730,46.8,10572.0,184.4,57.9,0.55,12,0.263,0
731,45.9,10389.0,178.9,56.4,0.61,12,0.264,0
732,47.2,11058.0,178.4,54.7,0.8,12,0.28,0
733,45.4,9786.0,181.1,53.1,0.49,12,0.254,0
734,46.7,10325.0,185.3,51.9,0.6,12,0.259,0
735,46.4,10297.0,182.4,50.4,0.5,12,0.262,0
736,48.1,10125.0,175.9,49.5,0.65,12,0.296,0
737,48.2,10049.0,179.0,48.9,0.74,12,0.29,0
738,42.2,10379.0,191.9,48.7,0.65,0,0.202,1
739,40.7,10359.0,181.5,48.8,0.63,0,0.203,0
740,48.9,9607.0,185.2,49.2,0.77,12,0.285,0
741,49.4,10909.0,183.2,50.0,0.67,0,0.295,0
742,44.0,9671.0,181.6,51.4,0.72,0,0.237,1
743,41.9,10208.0,180.7,52.7,0.71,0,0.217,0
744,46.9,10161.0,185.4,54.2,0.36,12,0.262,0
745,49.1,10625.0,184.3,56.0,0.64,12,0.289,0
746,51.3,8898.0,181.6,57.4,0.54,12,0.322,0
747,48.2,11012.0,175.8,58.7,0.56,0,0.297,0
748,46.0,9921.0,182.3,59.8,0.79,12,0.258,0
749,44.8,11256.0,179.6,60.5,0.61,12,0.249,0
750,47.1,10074.0,178.2,60.5,0.84,0,0.279,0
751,46.4,10382.0,196.1,60.2,0.51,0,0.237,0
752,44.7,11763.0,170.8,59.7,0.54,12,0.266,0
753,52.4,10236.0,185.8,59.0,0.73,0,0.326,1
754,51.8,11305.0,174.8,57.6,0.62,0,0.347,0
755,50.2,10472.0,180.8,56.1,0.68,12,0.311,0
756,45.2,10743.0,195.4,54.6,0.64,0,0.226,0
757,49.7,10509.0,174.2,53.1,0.64,12,0.32,0
758,49.2,11061.0,175.7,51.8,0.62,12,0.311,0
759,48.8,9995.0,179.9,50.4,0.67,0,0.295,0
760,50.9,9793.0,174.9,49.4,0.71,12,0.334,0
761,49.4,10043.0,185.3,48.8,0.81,12,0.29,0
762,49.7,10567.0,176.8,48.8,0.63,0,0.314,0
763,49.5,10351.0,183.9,49.0,0.61,12,0.295,0
764,48.8,11010.0,172.0,49.6,0.59,12,0.315,0
765,43.6,11434.0,169.2,50.4,0.79,12,0.257,0
766,48.3,9845.0,178.6,51.9,0.71,12,0.293,0
767,46.8,10023.0,170.6,53.3,0.45,12,0.293,0
768,45.1,9539.0,189.1,55.0,0.45,12,0.235,0
769,52.5,11974.0,170.8,56.6,0.56,0,0.368,0
770,52.7,10774.0,173.8,58.0,0.66,12,0.362,0
771,51.8,10904.0,182.5,59.1,0.64,12,0.327,0
772,49.1,9639.0,176.5,59.8,0.69,12,0.308,0
773,51.9,10584.0,170.9,60.5,0.62,12,0.36,0
774,48.7,10950.0,192.2,60.7,0.78,12,0.268,0
775,49.2,10424.0,174.0,60.6,0.71,12,0.315,0
776,46.0,11363.0,178.8,59.8,0.64,12,0.265,0
777,49.8,12236.0,178.7,58.7,0.75,12,0.311,0
778,49.0,9964.0,184.3,57.6,0.46,12,0.288,0
779,45.7,9920.0,182.8,56.4,0.62,12,0.253,0
780,48.9,10029.0,175.0,54.8,0.64,12,0.308,0
781,48.9,11776.0,178.0,53.3,0.68,12,0.301,0
782,53.6,11390.0,178.6,51.9,0.45,12,0.36,0
783,51.4,10575.0,184.5,50.6,0.59,12,0.317,0
784,49.3,10704.0,173.0,49.9,0.66,0,0.318,1
785,49.9,10115.0,192.1,49.2,0.66,12,0.282,0
786,49.5,11319.0,175.4,49.2,0.73,12,0.314,0
787,48.9,10439.0,179.9,49.4,0.69,12,0.297,0
788,46.8,10531.0,173.0,50.0,0.6,12,0.287,0
789,49.2,11149.0,172.2,51.1,0.67,12,0.319,0
790,47.7,10600.0,174.8,52.4,0.58,12,0.294,0
791,46.5,10576.0,174.2,53.8,0.61,12,0.281,0
792,51.0,10757.0,177.5,55.6,0.67,12,0.329,0
793,50.7,11315.0,174.1,57.3,0.59,12,0.334,0
794,45.3,11920.0,184.2,58.9,0.63,0,0.247,0
795,49.6,11187.0,175.3,59.6,0.68,0,0.316,0
796,52.4,11348.0,174.6,60.6,0.65,12,0.355,0
797,52.6,10655.0,177.6,61.3,0.7,0,0.35,1
798,52.6,10309.0,186.0,61.5,0.81,12,0.328,0
799,50.2,11272.0,181.3,61.3,0.64,12,0.309,0
800,48.0,10943.0,179.4,60.8,0.52,12,0.287,0
801,47.5,9837.0,171.4,59.9,0.62,0,0.299,0
802,51.1,10613.0,173.1,58.6,0.61,12,0.342,0
803,51.2,10794.0,172.3,57.4,0.62,0,0.346,0
804,53.6,10504.0,187.8,55.9,0.71,12,0.335,0
805,53.2,11908.0,183.2,54.4,0.38,12,0.342,0
806,50.1,11216.0,174.8,53.0,0.7,12,0.324,0
807,47.4,11851.0,176.6,51.9,0.73,12,0.286,0
808,49.8,11084.0,175.0,51.1,0.6,0,0.319,1
809,51.2,10967.0,174.7,50.5,0.6,12,0.338,0
810,50.2,10264.0,182.8,50.4,0.51,12,0.305,0
811,49.3,10938.0,178.3,50.6,0.53,12,0.305,0
812,51.4,10948.0,192.5,51.4,0.59,0,0.298,0
813,49.5,9992.0,187.5,52.5,0.58,12,0.287,0
814,49.3,10581.0,187.9,53.7,0.59,12,0.284,0
815,51.7,10743.0,184.0,55.4,0.58,12,0.321,0
816,49.9,11268.0,177.5,56.7,0.6,12,0.315,0
817,51.6,11312.0,183.6,58.3,0.58,12,0.321,0
818,51.7,10592.0,177.9,59.7,0.4,12,0.337,0
819,48.2,11337.0,189.8,61.2,0.58,12,0.268,0
820,49.9,10892.0,182.4,62.2,0.68,12,0.303,0
821,54.8,9021.0,181.6,62.7,0.48,12,0.367,0
822,48.3,10700.0,180.8,62.8,0.63,12,0.288,0
823,46.0,11805.0,190.4,62.6,0.39,12,0.242,0
824,46.6,9883.0,171.4,61.9,0.47,12,0.289,0
825,51.4,11149.0,191.0,60.9,0.41,12,0.302,0
826,51.5,12190.0,178.9,59.6,0.6,12,0.331,0
827,51.1,10558.0,171.6,58.2,0.62,12,0.347,0
828,54.5,11103.0,175.5,56.7,0.45,12,0.382,0
829,44.8,10199.0,170.1,55.0,0.57,12,0.27,0
830,52.5,12261.0,183.9,53.3,0.61,0,0.332,0
831,55.5,11074.0,173.8,52.1,0.44,0,0.401,0
832,48.8,11176.0,181.0,51.3,0.45,0,0.293,0
833,50.7,12102.0,186.8,50.7,0.51,0,0.303,0
834,49.8,11627.0,176.0,50.6,0.34,0,0.318,0
835,49.5,10562.0,178.4,51.0,0.43,12,0.308,0
836,51.0,10732.0,172.2,51.7,0.63,12,0.343,0
837,55.4,11542.0,177.7,53.0,0.36,0,0.387,0
838,56.5,10770.0,195.4,54.6,0.49,12,0.352,0
839,51.1,9735.0,184.7,55.8,0.46,12,0.312,0
840,56.7,11191.0,178.4,57.1,0.38,0,0.403,0
841,52.1,10203.0,176.3,58.7,0.42,12,0.346,0
842,56.4,12381.0,179.7,60.2,0.57,12,0.395,0
843,51.8,11384.0,180.8,61.4,0.44,12,0.331,0
844,52.4,10638.0,177.5,62.5,0.45,12,0.347,0
845,53.0,10793.0,183.2,63.0,0.54,12,0.34,0
846,60.1,9970.0,174.3,63.2,0.34,12,0.468,0
847,54.3,10534.0,174.2,62.9,0.26,12,0.382,0
848,50.4,12026.0,182.2,62.3,0.54,12,0.31,0
849,54.6,12888.0,173.0,61.4,0.37,12,0.391,0
850,51.3,11845.0,184.4,60.1,0.44,12,0.316,0
851,51.1,11283.0,179.9,58.6,0.27,12,0.323,0
852,54.6,11056.0,169.0,57.1,0.38,12,0.403,0
853,52.4,10700.0,180.7,55.6,0.23,12,0.339,0
854,53.1,12823.0,169.9,54.2,0.34,12,0.379,0
855,52.4,11260.0,184.2,52.9,0.27,0,0.33,0
856,53.3,12884.0,178.5,51.8,0.24,12,0.356,0
857,53.5,12389.0,191.1,51.2,0.29,12,0.327,0
858,47.6,10207.0,186.4,51.1,0.09,12,0.268,0
859,54.2,10970.0,173.6,51.2,0.2,12,0.382,0
860,50.1,10979.0,167.9,51.9,0.39,12,0.343,0
861,48.9,11403.0,175.5,53.1,0.34,0,0.308,0
862,52.4,11428.0,172.7,54.3,0.19,12,0.361,0
863,52.8,13578.0,191.0,55.9,0.35,0,0.318,0
864,50.9,10738.0,179.9,57.2,0.2,12,0.321,0
865,54.7,11664.0,185.6,58.9,0.36,0,0.355,0
866,49.3,11946.0,178.3,60.2,0.27,0,0.305,0
867,51.7,11525.0,178.9,61.6,0.25,12,0.334,0
868,51.2,11615.0,179.8,62.4,0.27,12,0.326,0
869,52.6,10817.0,186.6,63.0,0.53,12,0.326,0
870,53.4,11635.0,181.9,63.1,0.19,12,0.349,0
871,50.2,11930.0,173.7,62.9,0.29,12,0.329,0
872,54.6,11812.0,189.7,62.5,0.34,12,0.343,0
873,52.9,11993.0,178.2,61.5,0.16,0,0.352,0
874,48.1,12595.0,177.3,60.5,0.09,12,0.293,0
875,47.9,12273.0,163.0,59.1,0.19,0,0.327,0
876,52.8,11678.0,183.8,57.7,0.32,12,0.336,0
877,52.3,10820.0,180.6,55.9,0.21,12,0.337,0
878,52.6,11231.0,180.6,54.5,0.21,0,0.341,0
879,52.8,11509.0,177.6,53.1,0.32,12,0.352,0
880,53.4,11851.0,176.5,52.4,0.15,0,0.364,0
881,55.3,11351.0,177.8,51.8,0.22,0,0.385,0
882,50.1,11042.0,182.8,51.3,0.07,12,0.305,0
883,50.0,10877.0,183.8,51.4,0.25,12,0.301,0
884,50.2,10565.0,178.6,51.9,0.24,12,0.316,0
885,53.7,11567.0,185.7,52.9,0.29,12,0.342,0
886,56.1,10715.0,179.5,54.3,0.1,0,0.391,0
887,51.9,11055.0,177.0,55.7,0.19,0,0.342,0
888,46.7,11491.0,181.2,57.2,0.08,12,0.268,0
889,48.7,10843.0,171.8,58.8,0.18,12,0.314,0
890,50.9,12055.0,181.4,60.1,0.35,0,0.318,0
891,51.6,12319.0,170.7,61.4,0.16,12,0.355,0
892,52.0,11428.0,173.8,62.4,0.06,12,0.351,0
893,53.1,11518.0,167.9,63.0,0.12,0,0.385,0
894,52.2,12212.0,178.9,63.2,0.03,0,0.341,0
895,55.6,11348.0,189.7,63.0,0.06,12,0.357,0
896,51.3,11311.0,179.3,62.5,0.25,12,0.328,0
