Sample_ID,Porosity_frac,Permeability_md,Pc_psi,Sw_frac,IFT_dynes_cm,Contact_Angle_deg
592,0.0954,6.87,14.81,0.6707,30,0
593,0.162,21.65,5.88,1.0,30,0
594,0.1785,18.18,2.14,1.0,30,0
595,0.1999,42.31,2.02,1.0,30,0
596,0.1046,6.61,30.21,0.4706,30,0
597,0.16,8.81,8.5,1.0,30,0
598,0.1367,3.76,12.31,1.0,30,0
599,0.1241,7.15,40.29,0.4136,30,0
600,0.1703,19.16,4.42,1.0,30,0
601,0.1562,30.22,21.65,0.3293,30,0
602,0.0974,4.03,9.54,1.0,30,0
603,0.2019,34.59,3.59,1.0,30,0
604,0.2222,61.98,28.76,0.3043,30,0
605,0.1597,20.01,17.09,0.4917,30,0
606,0.2346,115.83,1.5,1.0,30,0
607,0.1039,4.81,11.71,0.9501,30,0
608,0.0847,2.74,28.63,0.598,30,0
609,0.0731,1.44,1.04,1.0,30,0
610,0.1825,73.35,8.07,0.511,30,0
611,0.1799,26.72,24.54,0.4447,30,0
612,0.1543,11.4,29.32,0.4107,30,0
613,0.152,17.05,22.4,0.4778,30,0
614,0.0864,3.16,5.47,1.0,30,0
615,0.2584,229.27,10.61,0.3963,30,0
616,0.1466,14.23,20.28,0.4474,30,0
617,0.1554,13.89,2.48,1.0,30,0
618,0.1874,29.11,13.56,0.5696,30,0
619,0.1311,21.7,19.11,0.3264,30,0
620,0.1738,15.94,28.46,0.4074,30,0
621,0.1063,4.72,1.78,1.0,30,0
622,0.2113,21.45,6.0,1.0,30,0
623,0.2165,116.56,11.7,0.4139,30,0
624,0.1972,61.22,18.11,0.3488,30,0
625,0.2224,82.42,19.64,0.3985,30,0
626,0.1337,6.6,4.38,1.0,30,0
627,0.0635,3.72,0.5,1.0,30,0
628,0.1274,10.48,17.75,0.6636,30,0
629,0.1645,13.02,35.97,0.3409,30,0
630,0.1836,45.29,23.96,0.368,30,0
631,0.0962,1.6,14.61,1.0,30,0
632,0.2143,76.36,56.96,0.05,30,0
633,0.1244,10.08,8.51,0.9292,30,0
634,0.1417,7.3,11.17,0.8439,30,0
635,0.1336,3.62,0.5,1.0,30,0
636,0.0789,1.67,43.77,0.4763,30,0
637,0.2147,32.71,13.13,0.5547,30,0
638,0.1871,13.3,7.43,1.0,30,0
639,0.0696,2.59,0.68,1.0,30,0
640,0.1066,2.58,6.75,1.0,30,0
641,0.1034,8.14,0.5,1.0,30,0
642,0.2386,90.27,5.88,0.7065,30,0
643,0.1361,8.92,45.38,0.3031,30,0
644,0.1027,2.01,2.51,1.0,30,0
645,0.1616,9.07,11.83,0.8752,30,0
646,0.1483,8.78,3.1,1.0,30,0
647,0.0265,0.48,22.94,0.8423,30,0
648,0.1576,11.41,12.4,0.6929,30,0
649,0.1402,9.23,3.39,1.0,30,0
650,0.1822,28.09,30.18,0.4244,30,0
651,0.2676,112.03,22.99,0.1271,30,0
652,0.2353,47.08,45.33,0.1932,30,0
653,0.1343,8.82,0.5,1.0,30,0
654,0.1016,3.23,9.16,1.0,30,0
655,0.2752,267.21,131.23,0.0962,30,0
656,0.1206,13.08,25.01,0.4689,30,0
657,0.1439,12.39,26.69,0.4071,30,0
658,0.1808,11.83,14.56,0.6557,30,0
659,0.1445,15.45,18.72,0.4314,30,0
660,0.1854,10.24,24.55,0.5266,30,0
661,0.1459,6.12,1.45,1.0,30,0
662,0.1318,6.32,17.69,0.6542,30,0
663,0.1596,11.71,25.34,0.4633,30,0
664,0.1056,6.35,0.63,1.0,30,0
665,0.1105,5.18,5.29,1.0,30,0
666,0.1839,13.84,5.87,1.0,30,0
667,0.1255,8.97,28.92,0.4917,30,0
668,0.2434,74.05,22.74,0.3533,30,0
669,0.02,0.51,16.03,0.9518,30,0
670,0.1784,45.14,24.5,0.2818,30,0
671,0.2478,54.34,9.06,0.586,30,0
672,0.0502,1.01,31.18,0.5918,30,0
673,0.1228,8.08,4.0,1.0,30,0
674,0.1594,7.8,18.29,0.6479,30,0
675,0.1074,2.25,4.15,1.0,30,0
676,0.1311,4.79,0.61,1.0,30,0
677,0.0853,3.21,5.01,1.0,30,0
678,0.2284,99.76,10.19,0.535,30,0
679,0.2011,37.44,27.81,0.2962,30,0
680,0.2249,56.03,10.67,0.5925,30,0
681,0.1745,28.96,2.96,1.0,30,0
682,0.0992,3.14,73.93,0.2585,30,0
683,0.1302,6.49,4.72,1.0,30,0
684,0.1992,21.92,63.29,0.15,30,0
685,0.1064,2.81,41.31,0.4035,30,0
686,0.1541,28.66,11.73,0.5913,30,0
687,0.1342,9.13,1.45,1.0,30,0
688,0.1134,7.77,17.83,0.6212,30,0
689,0.1955,28.59,28.03,0.3519,30,0
690,0.1898,20.76,8.84,0.8688,30,0
691,0.1347,7.9,4.1,1.0,30,0
692,0.2003,48.97,24.35,0.374,30,0
693,0.0995,3.33,11.81,0.9636,30,0
694,0.1837,25.51,3.3,1.0,30,0
695,0.1657,24.82,44.8,0.2612,30,0
696,0.1108,8.4,44.38,0.2741,30,0
697,0.1247,18.02,6.86,0.965,30,0
698,0.1153,2.71,0.99,1.0,30,0
699,0.2043,36.92,14.95,0.4873,30,0
700,0.1484,9.76,5.72,1.0,30,0
701,0.1502,6.51,1.03,1.0,30,0
702,0.1752,42.9,33.36,0.3444,30,0
703,0.0815,5.23,94.12,0.1761,30,0
704,0.0901,2.25,6.47,1.0,30,0
705,0.0811,1.88,20.48,0.7491,30,0
706,0.1445,25.21,1.02,1.0,30,0
707,0.0957,2.62,6.92,1.0,30,0
708,0.2262,100.06,1.73,1.0,30,0
709,0.0339,1.0,0.85,1.0,30,0
710,0.2248,93.29,13.33,0.4296,30,0
711,0.1113,15.69,24.29,0.4097,30,0
712,0.1335,10.85,9.05,0.8981,30,0
713,0.1098,6.34,11.14,0.9768,30,0
714,0.1803,19.67,4.74,1.0,30,0
715,0.145,11.64,20.0,0.5325,30,0
716,0.2157,45.79,6.72,0.7897,30,0
717,0.1045,13.97,1.05,1.0,30,0
718,0.1404,14.59,2.71,1.0,30,0
719,0.1437,7.87,2.06,1.0,30,0
720,0.1411,11.38,8.59,0.9684,30,0
721,0.1817,17.63,1.01,1.0,30,0
722,0.0318,1.56,24.64,0.5963,30,0
723,0.0999,2.42,35.79,0.4423,30,0
724,0.1729,29.72,4.28,1.0,30,0
725,0.1435,14.95,9.97,0.8184,30,0
726,0.161,9.77,10.98,0.8661,30,0
727,0.1741,12.45,63.0,0.2527,30,0
728,0.1874,18.49,1.02,1.0,30,0
729,0.1649,6.37,16.53,0.7171,30,0
730,0.138,4.79,6.36,1.0,30,0
731,0.1435,15.41,10.45,0.7499,30,0
732,0.1059,3.77,3.67,1.0,30,0
733,0.1624,19.88,2.62,1.0,30,0
734,0.1089,1.58,4.19,1.0,30,0
735,0.2215,41.89,1.11,1.0,30,0
736,0.1689,21.48,4.89,1.0,30,0
737,0.1798,16.56,17.58,0.6277,30,0
738,0.1725,39.62,15.81,0.421,30,0
739,0.2349,89.89,12.13,0.4232,30,0
740,0.1799,41.15,0.5,1.0,30,0
741,0.0279,1.34,2.02,1.0,30,0
742,0.1043,2.62,27.76,0.5523,30,0
743,0.1382,5.76,4.76,1.0,30,0
744,0.1604,12.57,36.49,0.343,30,0
745,0.1712,22.67,31.14,0.279,30,0
746,0.0898,5.1,2.52,1.0,30,0
747,0.1357,15.24,34.26,0.3337,30,0
748,0.0944,4.92,14.83,0.792,30,0
749,0.116,5.85,14.93,0.7799,30,0
750,0.104,2.25,28.73,0.6545,30,0
751,0.1269,4.02,7.79,1.0,30,0
752,0.0521,2.41,19.94,0.6459,30,0
753,0.0893,3.78,16.53,0.7196,30,0
754,0.1862,43.14,22.14,0.3097,30,0
755,0.0538,3.9,16.19,0.6596,30,0
756,0.2877,286.82,1.25,1.0,30,0
757,0.1688,22.02,5.19,1.0,30,0
758,0.1566,15.21,42.18,0.2814,30,0
759,0.1357,4.35,3.79,1.0,30,0
760,0.1854,28.23,9.59,0.657,30,0
761,0.1138,6.11,6.62,1.0,30,0
762,0.1673,14.1,1.35,1.0,30,0
763,0.2941,262.99,3.0,0.8278,30,0
764,0.1513,10.86,5.07,1.0,30,0
765,0.2189,48.38,9.34,0.6821,30,0
766,0.1133,5.24,31.13,0.5517,30,0
767,0.1467,11.68,10.87,0.8441,30,0
768,0.2373,102.0,15.83,0.3356,30,0
769,0.1048,5.74,8.33,1.0,30,0
770,0.2256,107.23,30.61,0.1754,30,0
771,0.2115,28.48,16.3,0.5223,30,0
772,0.1632,6.2,1.43,1.0,30,0
773,0.2122,26.02,9.74,0.7562,30,0
774,0.1702,39.14,26.34,0.3082,30,0
775,0.1514,25.69,19.84,0.4376,30,0
776,0.0508,1.85,35.36,0.4716,30,0
777,0.1178,5.09,3.88,1.0,30,0
778,0.0819,9.05,56.7,0.2,30,0
779,0.1347,11.14,5.03,1.0,30,0
780,0.2079,25.66,0.77,1.0,30,0
781,0.1782,15.08,10.27,0.8676,30,0
782,0.0757,2.45,1.75,1.0,30,0
783,0.1596,19.23,17.15,0.4658,30,0
784,0.1907,25.35,34.62,0.3369,30,0
785,0.1956,23.85,38.14,0.2419,30,0
786,0.1912,44.56,14.01,0.5295,30,0
787,0.1853,33.14,11.49,0.5451,30,0
788,0.1607,21.14,76.72,0.1647,30,0
789,0.12,11.2,12.99,0.6836,30,0
790,0.0659,1.66,39.35,0.5341,30,0
791,0.1647,20.4,37.26,0.3218,30,0
792,0.1348,15.63,5.13,1.0,30,0
793,0.176,16.88,0.5,1.0,30,0
794,0.0984,2.63,8.68,1.0,30,0
795,0.112,3.33,29.64,0.4801,30,0
796,0.1852,43.11,27.13,0.3549,30,0
797,0.1084,11.62,13.88,0.6001,30,0
798,0.1921,27.6,2.56,1.0,30,0
799,0.1381,12.6,1.71,1.0,30,0
800,0.1336,12.63,46.41,0.1512,30,0
801,0.1699,37.56,8.21,0.6902,30,0
802,0.1197,6.56,15.67,0.5971,30,0
803,0.1862,13.67,35.45,0.3902,30,0
804,0.1177,7.0,30.59,0.4068,30,0
805,0.1073,7.23,12.55,0.6206,30,0
806,0.1482,8.41,10.04,0.9976,30,0
807,0.1641,15.9,19.94,0.4349,30,0
808,0.0846,6.86,6.45,1.0,30,0
809,0.2235,54.98,14.73,0.3992,30,0
810,0.1496,4.16,0.5,1.0,30,0
811,0.089,9.74,26.09,0.2867,30,0
812,0.1042,7.19,93.46,0.2209,30,0
813,0.1625,69.16,46.42,0.1449,30,0
814,0.1579,15.42,6.69,1.0,30,0
815,0.2193,42.02,11.36,0.5741,30,0
816,0.0808,2.05,4.04,1.0,30,0
817,0.1907,16.78,5.41,1.0,30,0
818,0.2093,35.43,9.17,0.6677,30,0
819,0.188,13.45,20.62,0.655,30,0
820,0.2243,43.75,0.5,1.0,30,0
821,0.1171,6.55,7.51,1.0,30,0
822,0.219,66.1,12.2,0.4066,30,0
823,0.243,192.23,3.63,0.6906,30,0
824,0.128,7.88,1.23,1.0,30,0
825,0.1299,7.14,11.63,0.9169,30,0
826,0.2181,69.69,15.23,0.3731,30,0
827,0.2527,81.08,15.37,0.4046,30,0
828,0.1183,6.5,6.61,1.0,30,0
829,0.1112,7.36,4.06,1.0,30,0
830,0.1191,8.69,3.73,1.0,30,0
831,0.0986,2.43,0.62,1.0,30,0
832,0.0778,4.05,3.06,1.0,30,0
833,0.0978,3.65,25.61,0.6,30,0
834,0.1397,4.85,0.5,1.0,30,0
835,0.1542,11.69,0.67,1.0,30,0
836,0.1598,16.14,2.04,1.0,30,0
837,0.2237,78.3,8.18,0.5986,30,0
838,0.0815,3.68,6.09,1.0,30,0
839,0.1801,39.69,2.94,1.0,30,0
840,0.1358,9.42,1.76,1.0,30,0
841,0.1531,11.48,41.92,0.3604,30,0
842,0.2014,27.38,36.33,0.3864,30,0
843,0.098,3.17,22.17,0.7626,30,0
844,0.1954,19.28,4.36,1.0,30,0
845,0.1901,14.88,5.87,1.0,30,0
846,0.1895,22.0,16.44,0.4633,30,0
847,0.1884,17.24,5.17,1.0,30,0
848,0.248,231.91,11.35,0.3379,30,0
849,0.0964,5.67,15.8,0.6583,30,0
850,0.1349,6.44,10.98,0.8939,30,0
851,0.0933,5.77,8.0,1.0,30,0
852,0.1175,6.26,6.41,1.0,30,0
853,0.1348,5.67,22.56,0.6523,30,0
854,0.2353,50.75,20.15,0.3054,30,0
855,0.2131,66.99,17.87,0.2904,30,0
856,0.1096,6.14,7.04,1.0,30,0
857,0.1165,4.49,22.42,0.5771,30,0
858,0.1512,21.45,47.45,0.2341,30,0
859,0.12,6.28,17.52,0.7461,30,0
860,0.1802,26.04,7.86,0.8664,30,0
861,0.1592,15.54,23.88,0.3561,30,0
862,0.079,1.98,14.1,0.9376,30,0
863,0.2076,78.02,31.52,0.2465,30,0
864,0.2217,105.11,18.73,0.3631,30,0
865,0.1056,5.84,22.04,0.5221,30,0
866,0.099,7.65,16.51,0.6289,30,0
867,0.1706,17.17,1.45,1.0,30,0
868,0.1839,18.2,9.96,0.8754,30,0
869,0.1975,26.85,0.87,1.0,30,0
870,0.2412,135.94,8.9,0.4657,30,0
871,0.1253,9.85,18.9,0.4799,30,0
872,0.1266,4.67,8.2,1.0,30,0
873,0.0966,2.33,0.5,1.0,30,0
874,0.1193,5.07,6.91,1.0,30,0
875,0.1833,11.71,1.05,1.0,30,0
876,0.2356,104.95,22.75,0.3108,30,0
877,0.12,6.55,22.97,0.5196,30,0
878,0.1527,15.94,24.63,0.4872,30,0
879,0.118,11.94,0.5,1.0,30,0
880,0.2203,50.71,0.5,1.0,30,0
881,0.2692,252.73,35.07,0.2198,30,0
882,0.1347,6.44,1.98,1.0,30,0
883,0.1633,6.77,16.63,0.7214,30,0
884,0.1923,42.65,23.8,0.3982,30,0
885,0.136,27.61,8.91,0.6073,30,0
886,0.2483,111.73,11.86,0.3489,30,0
887,0.1814,24.55,3.87,1.0,30,0
888,0.1181,7.92,38.58,0.3522,30,0
889,0.1863,24.75,5.39,0.9931,30,0
890,0.2189,46.08,3.68,1.0,30,0
891,0.1705,32.61,11.18,0.5463,30,0
892,0.1683,22.39,3.17,1.0,30,0
893,0.2307,43.82,17.41,0.4693,30,0
894,0.1917,49.56,10.86,0.5184,30,0
895,0.2177,63.98,2.4,1.0,30,0
896,0.1286,26.53,1.04,1.0,30,0
897,0.1123,9.97,2.21,1.0,30,0
898,0.1602,14.53,2.2,1.0,30,0
899,0.2325,51.82,5.63,0.9,30,0
900,0.0835,4.57,26.87,0.4942,30,0
901,0.1692,18.96,0.89,1.0,30,0
902,0.1236,7.6,2.06,1.0,30,0
903,0.1704,12.61,5.41,1.0,30,0
904,0.187,56.49,12.09,0.595,30,0
905,0.1678,15.32,21.59,0.4864,30,0
906,0.1392,12.88,38.11,0.3336,30,0
907,0.0892,2.38,7.97,1.0,30,0
908,0.1872,29.83,1.68,1.0,30,0
909,0.1759,26.43,3.6,1.0,30,0
910,0.2634,163.35,5.08,0.6117,30,0
911,0.1361,8.42,23.13,0.4732,30,0
912,0.1579,15.85,17.41,0.4953,30,0
913,0.1548,16.43,3.52,1.0,30,0
914,0.2273,80.88,27.37,0.2727,30,0
915,0.1499,10.87,29.4,0.4134,30,0
916,0.1436,17.03,32.11,0.3549,30,0
917,0.1722,25.27,4.82,1.0,30,0
918,0.1379,15.24,2.15,1.0,30,0
919,0.1278,7.13,1.65,1.0,30,0
920,0.1475,15.38,7.66,0.9359,30,0
921,0.2169,44.18,8.41,0.7073,30,0
922,0.1142,3.55,30.4,0.543,30,0
923,0.1379,14.29,4.67,1.0,30,0
924,0.1163,5.26,14.79,0.7811,30,0
925,0.2201,51.11,23.28,0.3692,30,0
926,0.0734,1.96,4.7,1.0,30,0
927,0.1086,6.23,4.66,1.0,30,0
928,0.1463,19.16,16.59,0.4867,30,0
929,0.2422,79.73,19.43,0.3272,30,0
930,0.1649,11.26,48.19,0.3009,30,0
931,0.1192,6.26,28.45,0.4529,30,0
932,0.2556,116.44,25.89,0.2951,30,0
933,0.0212,2.14,17.68,0.4413,30,0
934,0.071,0.87,1.89,1.0,30,0
935,0.168,20.66,24.85,0.5019,30,0
936,0.1287,6.67,41.07,0.3825,30,0
937,0.0946,3.58,7.43,1.0,30,0
938,0.2119,28.5,5.65,1.0,30,0
939,0.1405,16.32,11.09,0.6572,30,0
940,0.1524,6.19,47.01,0.405,30,0
941,0.0965,2.62,0.78,1.0,30,0
942,0.2043,34.71,18.51,0.345,30,0
943,0.1746,26.58,25.28,0.2946,30,0
944,0.1191,10.82,23.32,0.4971,30,0
945,0.2572,111.72,12.55,0.3989,30,0
946,0.1049,3.37,37.99,0.4499,30,0
947,0.104,1.95,2.17,1.0,30,0
948,0.1129,5.31,4.22,1.0,30,0
949,0.1394,11.53,5.5,1.0,30,0
950,0.1894,16.31,0.5,1.0,30,0
951,0.1767,9.12,6.95,1.0,30,0
952,0.1671,18.59,2.63,1.0,30,0
953,0.0749,2.71,19.34,0.7125,30,0
954,0.2355,68.89,8.04,0.6663,30,0
955,0.141,11.04,18.28,0.7075,30,0
956,0.2156,46.56,5.21,0.8821,30,0
957,0.1613,18.38,2.12,1.0,30,0
958,0.2032,21.08,2.12,1.0,30,0
959,0.1634,24.14,3.41,1.0,30,0
960,0.1811,20.85,1.84,1.0,30,0
961,0.1711,26.34,3.74,1.0,30,0
962,0.2082,60.04,12.98,0.5386,30,0
963,0.1512,15.42,4.44,1.0,30,0
964,0.1988,28.53,6.3,0.8972,30,0
965,0.1641,10.94,0.81,1.0,30,0
966,0.2303,68.59,33.41,0.2811,30,0
967,0.1154,5.41,2.23,1.0,30,0
968,0.2392,105.76,6.43,0.7139,30,0
969,0.166,11.61,7.16,1.0,30,0
970,0.0999,2.19,22.18,0.7574,30,0
971,0.1023,14.21,9.91,0.759,30,0
972,0.1119,5.38,7.24,1.0,30,0
973,0.1859,33.41,17.85,0.4512,30,0
974,0.1321,5.57,13.63,0.8244,30,0
975,0.1272,7.13,1.22,1.0,30,0
976,0.0737,1.26,5.62,1.0,30,0
977,0.1067,7.08,57.67,0.3308,30,0
978,0.0389,0.66,9.91,1.0,30,0
979,0.092,1.82,8.28,1.0,30,0
980,0.157,30.34,2.44,1.0,30,0
981,0.238,31.28,27.4,0.3238,30,0
982,0.1942,20.3,2.15,1.0,30,0
983,0.1036,3.82,1.67,1.0,30,0
984,0.1311,11.5,8.67,0.8345,30,0
985,0.1463,12.13,8.61,0.8986,30,0
986,0.0961,3.03,59.82,0.3148,30,0
987,0.231,74.0,2.05,1.0,30,0
988,0.2221,34.91,9.92,0.6888,30,0
989,0.1299,9.35,3.37,1.0,30,0
990,0.1625,12.58,18.15,0.575,30,0
991,0.1342,15.64,7.46,0.9459,30,0
992,0.0437,1.05,15.68,0.933,30,0
993,0.1457,9.06,6.2,1.0,30,0
994,0.1311,5.37,12.47,0.9556,30,0
995,0.0869,3.66,9.5,1.0,30,0
996,0.1277,8.69,7.03,1.0,30,0
997,0.2655,105.34,11.57,0.4822,30,0
998,0.204,26.29,7.26,0.8513,30,0
999,0.1268,6.14,24.6,0.6053,30,0
1000,0.1328,24.22,10.26,0.638,30,0
1001,0.2674,65.32,35.02,0.3305,30,0
1002,0.194,36.95,3.78,1.0,30,0
1003,0.1466,13.09,1.78,1.0,30,0
1004,0.1085,5.61,7.19,1.0,30,0
1005,0.191,28.16,3.04,1.0,30,0
1006,0.1766,19.53,7.49,0.9521,30,0
1007,0.212,35.67,3.49,1.0,30,0
1008,0.162,26.11,30.4,0.3614,30,0
1009,0.1941,42.93,12.59,0.452,30,0
1010,0.1649,6.41,10.33,1.0,30,0
1011,0.2177,59.2,23.25,0.277,30,0
1012,0.156,15.44,2.1,1.0,30,0
1013,0.2308,146.98,29.18,0.2692,30,0
1014,0.127,5.33,9.9,1.0,30,0
1015,0.2539,97.82,2.2,1.0,30,0
1016,0.177,15.45,25.67,0.388,30,0
1017,0.1136,5.58,9.26,1.0,30,0
1018,0.134,6.82,13.92,0.7881,30,0
1019,0.1681,8.29,33.61,0.4244,30,0
1020,0.1918,20.27,33.2,0.3038,30,0
1021,0.1594,22.81,33.5,0.3917,30,0
1022,0.0715,6.12,8.09,0.9186,30,0
1023,0.1548,11.83,20.77,0.4842,30,0
1024,0.2688,159.29,3.98,0.8562,30,0
1025,0.2111,96.84,26.68,0.2308,30,0
1026,0.1708,20.56,6.27,1.0,30,0
1027,0.1466,12.75,9.35,0.8136,30,0
1028,0.1578,14.07,33.3,0.39,30,0
1029,0.1686,25.44,24.58,0.4115,30,0
1030,0.1267,3.57,45.71,0.3777,30,0
1031,0.1406,8.95,6.78,1.0,30,0
1032,0.0523,1.64,2.46,1.0,30,0
1033,0.1875,19.67,36.19,0.3004,30,0
1034,0.1558,26.49,10.19,0.7276,30,0
1035,0.1525,6.82,33.03,0.4743,30,0
1036,0.2454,80.54,19.76,0.4319,30,0
1037,0.119,2.8,31.17,0.6684,30,0
1038,0.0765,2.1,15.95,0.9387,30,0
1039,0.1509,15.95,25.1,0.4888,30,0
1040,0.2019,42.8,1.92,1.0,30,0
1041,0.2291,91.9,51.77,0.2499,30,0
1042,0.1149,7.02,2.99,1.0,30,0
1043,0.1907,44.45,0.5,1.0,30,0
1044,0.1408,11.63,11.35,0.7995,30,0
1045,0.1183,9.9,18.67,0.5259,30,0
1046,0.206,35.18,18.9,0.4706,30,0
1047,0.1803,26.65,6.22,1.0,30,0
1048,0.0682,1.84,21.03,0.7083,30,0
1049,0.1987,71.65,27.73,0.2157,30,0
1050,0.193,63.82,14.12,0.3898,30,0
1051,0.1587,5.75,7.32,1.0,30,0
1052,0.1565,19.59,14.26,0.5613,30,0
1053,0.1859,22.04,29.73,0.3025,30,0
1054,0.1658,16.66,34.61,0.2896,30,0
1055,0.0681,6.29,0.5,1.0,30,0
1056,0.1536,5.44,1.96,1.0,30,0
1057,0.1625,11.81,0.5,1.0,30,0
1058,0.1909,49.76,10.17,0.5926,30,0
1059,0.1755,23.39,8.6,0.777,30,0
1060,0.1092,7.81,11.84,0.809,30,0
1061,0.2236,30.75,17.26,0.3742,30,0
1062,0.02,0.4,6.83,1.0,30,0
1063,0.1947,48.35,3.51,1.0,30,0
1064,0.0519,1.51,7.53,1.0,30,0
1065,0.1342,7.89,0.5,1.0,30,0
1066,0.1237,3.18,26.53,0.6608,30,0
1067,0.1236,2.58,7.26,1.0,30,0
1068,0.1977,49.06,14.62,0.3548,30,0
1069,0.1351,6.95,5.89,1.0,30,0
1070,0.1683,18.46,14.31,0.5074,30,0
1071,0.1281,11.52,11.66,0.7478,30,0
1072,0.2213,21.59,3.51,1.0,30,0
1073,0.1809,13.36,14.73,0.6145,30,0
1074,0.0922,2.61,1.74,1.0,30,0
1075,0.2295,40.27,9.84,0.638,30,0
1076,0.1505,6.74,19.09,0.5548,30,0
1077,0.0769,1.88,11.95,1.0,30,0
1078,0.136,7.29,20.57,0.6305,30,0
1079,0.2523,73.77,4.79,0.8707,30,0
1080,0.1719,33.79,0.75,1.0,30,0
1081,0.1667,8.02,0.86,1.0,30,0
1082,0.1287,8.01,4.69,1.0,30,0
1083,0.1651,8.28,7.86,1.0,30,0
1084,0.2496,147.24,11.57,0.4393,30,0
1085,0.1751,19.27,21.26,0.4473,30,0
1086,0.17,20.41,27.45,0.3515,30,0
1087,0.1888,41.94,17.75,0.4072,30,0
1088,0.1561,16.22,9.33,0.7068,30,0
1089,0.1651,8.93,4.61,1.0,30,0
1090,0.0943,9.63,8.37,0.776,30,0
1091,0.1218,11.18,4.79,1.0,30,0
1092,0.1337,11.65,14.69,0.563,30,0
1093,0.1634,29.17,25.57,0.3714,30,0
1094,0.1827,12.97,10.95,0.7893,30,0
1095,0.2103,29.35,0.7,1.0,30,0
1096,0.158,11.06,42.14,0.2455,30,0
1097,0.141,13.39,5.23,1.0,30,0
1098,0.0808,1.11,36.89,0.6401,30,0
1099,0.1622,36.58,25.16,0.3472,30,0
1100,0.2095,18.46,7.99,1.0,30,0
1101,0.1842,40.35,0.88,1.0,30,0
1102,0.02,0.38,44.26,0.4685,30,0
1103,0.2417,149.31,16.14,0.4099,30,0
1104,0.1218,10.3,4.31,1.0,30,0
1105,0.2417,46.05,11.44,0.5993,30,0
1106,0.1159,3.5,15.13,0.8382,30,0
1107,0.2037,25.41,3.86,1.0,30,0
1108,0.075,3.44,1.47,1.0,30,0
1109,0.1237,5.76,4.67,1.0,30,0
1110,0.2523,121.13,0.73,1.0,30,0
1111,0.1463,9.69,1.09,1.0,30,0
1112,0.1372,15.81,2.55,1.0,30,0
1113,0.2133,34.61,2.59,1.0,30,0
1114,0.1762,22.08,4.27,1.0,30,0
1115,0.1381,14.59,41.57,0.3026,30,0
1116,0.1304,18.88,12.86,0.4255,30,0
1117,0.2775,217.91,8.24,0.4037,30,0
1118,0.1962,11.37,12.44,0.7517,30,0
1119,0.1393,15.51,0.5,1.0,30,0
1120,0.2038,42.98,33.77,0.2251,30,0
1121,0.2253,45.91,11.4,0.65,30,0
1122,0.1816,50.62,9.01,0.6165,30,0
1123,0.1711,26.22,42.61,0.3151,30,0
1124,0.0779,3.09,19.66,0.7916,30,0
1125,0.2481,86.5,6.17,0.6647,30,0
1126,0.1215,3.08,41.27,0.3998,30,0
1127,0.1677,17.52,28.66,0.3917,30,0
1128,0.097,4.93,46.36,0.4005,30,0
1129,0.1381,11.28,1.52,1.0,30,0
1130,0.1532,18.07,46.61,0.2673,30,0
1131,0.1459,17.91,11.74,0.7176,30,0
1132,0.1682,20.21,16.73,0.5783,30,0
1133,0.239,84.47,3.58,0.9903,30,0
1134,0.1816,20.99,2.27,1.0,30,0
1135,0.1381,9.09,1.24,1.0,30,0
1136,0.1974,38.74,8.23,0.6394,30,0
1137,0.2055,50.77,3.75,1.0,30,0
1138,0.0651,2.79,1.28,1.0,30,0
1139,0.1819,24.95,46.54,0.2623,30,0
1140,0.172,28.26,19.83,0.4018,30,0
1141,0.1088,8.52,10.94,0.8269,30,0
1142,0.2234,63.49,20.4,0.3093,30,0
1143,0.1306,10.17,14.18,0.731,30,0
1144,0.1606,14.16,2.94,1.0,30,0
1145,0.1586,9.9,15.05,0.77,30,0
1146,0.1317,12.41,17.14,0.5685,30,0
1147,0.0992,3.27,4.07,1.0,30,0
1148,0.0447,2.16,5.79,1.0,30,0
1149,0.2572,82.55,7.25,0.6784,30,0
1150,0.0822,4.41,13.84,0.7703,30,0
1151,0.0921,3.71,2.03,1.0,30,0
1152,0.0734,0.92,20.41,1.0,30,0
1153,0.1146,5.66,6.37,1.0,30,0
1154,0.0625,2.49,17.65,0.6854,30,0
1155,0.2431,87.39,40.52,0.2274,30,0
1156,0.2123,40.93,30.59,0.2879,30,0
1157,0.1043,5.33,20.07,0.517,30,0
1158,0.2476,181.8,3.22,0.8087,30,0
1159,0.1884,39.57,19.76,0.4085,30,0
1160,0.1303,8.25,15.15,0.6775,30,0
1161,0.02,0.61,22.21,0.6791,30,0
1162,0.2563,190.4,30.47,0.204,30,0
1163,0.119,2.3,5.6,1.0,30,0
1164,0.0531,1.69,15.51,0.8614,30,0
1165,0.1874,41.56,4.83,0.8091,30,0
1166,0.2434,227.63,6.38,0.4988,30,0
1167,0.2287,64.14,11.03,0.4941,30,0
1168,0.2011,23.97,8.54,0.8217,30,0
1169,0.2022,24.87,13.77,0.6436,30,0
1170,0.166,33.92,21.33,0.3186,30,0
1171,0.1964,30.29,13.93,0.5466,30,0
1172,0.1922,17.07,52.5,0.2934,30,0
1173,0.1652,13.81,20.1,0.5063,30,0
1174,0.1566,11.3,63.01,0.1903,30,0
1175,0.1044,4.93,20.41,0.5646,30,0
1176,0.1409,8.7,10.64,0.8805,30,0
1177,0.0935,1.6,7.94,1.0,30,0
1178,0.1518,10.83,19.96,0.4563,30,0
