p_psia,t_f,meg_wt_pct,hydrate_event
2245.0,48.8,0.0,1
1613.0,70.9,16.2,0
2783.0,73.1,0.0,0
2670.0,39.7,25.0,1
3784.0,55.6,39.7,0
3861.0,75.9,0.0,0
2850.0,74.7,19.5,0
3344.0,65.0,0.0,1
3253.0,77.8,0.0,0
2169.0,40.9,7.2,1
2936.0,41.5,0.0,1
682.0,71.2,20.9,0
3129.0,73.1,31.1,0
3863.0,79.8,0.0,0
706.0,45.0,0.0,1
3410.0,63.4,20.6,0
3759.0,71.3,0.0,0
1214.0,47.3,0.0,1
2289.0,63.4,0.0,1
3740.0,70.1,0.0,0
3857.0,46.8,12.4,1
860.0,55.7,0.0,1
1656.0,46.9,0.0,1
2913.0,84.7,38.0,0
1198.0,48.0,24.0,0
1569.0,41.6,22.3,1
484.0,36.9,31.8,0
953.0,37.5,0.0,1
2424.0,45.5,0.0,1
2751.0,68.5,10.8,0
2736.0,36.0,0.0,1
3202.0,50.8,29.9,0
1895.0,38.2,0.0,1
1385.0,57.2,16.3,0
456.0,37.7,24.4,0
1144.0,68.4,30.6,0
1525.0,72.9,0.0,0
1042.0,75.2,10.5,0
473.0,47.3,12.6,0
967.0,82.8,31.0,0
2798.0,73.0,9.1,0
2667.0,38.1,0.0,1
3768.0,59.2,0.0,1
3273.0,77.2,0.0,0
2444.0,52.1,32.9,0
895.0,56.0,6.9,0
2431.0,69.6,0.0,0
622.0,38.1,27.6,0
1951.0,88.2,0.0,0
1805.0,44.6,35.5,0
1940.0,36.5,0.0,1
1407.0,35.3,0.0,1
2869.0,57.0,0.0,1
3427.0,83.6,39.7,0
3167.0,80.1,6.1,0
2660.0,85.2,0.0,0
2338.0,64.4,10.9,0
512.0,59.7,19.3,0
3003.0,56.2,0.0,1
2362.0,37.6,11.8,1
1375.0,85.0,0.0,0
1580.0,62.3,5.3,0
3768.0,60.0,30.2,0
2648.0,63.3,0.0,0
2113.0,78.7,6.6,0
2635.0,47.3,0.0,1
1889.0,74.0,28.3,0
2093.0,74.1,14.2,0
1445.0,81.7,0.0,0
1983.0,35.5,22.1,1
2868.0,44.4,0.0,1
544.0,60.9,35.0,0
3262.0,81.8,25.6,0
1419.0,88.1,39.3,0
2857.0,67.7,30.4,0
2714.0,46.7,39.6,0
2749.0,45.2,0.0,1
2589.0,70.2,0.0,0
3853.0,46.6,30.8,1
2230.0,65.4,0.0,0
3036.0,80.9,0.0,0
2940.0,56.4,0.0,1
1251.0,55.8,13.0,0
1420.0,37.0,14.5,1
1926.0,49.0,0.0,1
1400.0,73.4,0.0,0
1720.0,54.8,10.0,0
1807.0,43.7,0.0,1
2574.0,40.8,13.5,1
1192.0,40.2,34.0,0
3295.0,71.3,37.1,0
1975.0,68.7,0.0,0
2942.0,63.5,19.6,0
693.0,62.5,38.3,0
2092.0,43.4,0.0,1
502.0,62.5,35.4,0
2833.0,38.3,0.0,1
1637.0,85.9,12.3,0
3817.0,38.2,29.2,1
1567.0,58.3,0.0,1
2430.0,35.0,0.0,1
1327.0,78.2,0.0,0
2632.0,44.1,0.0,1
2081.0,85.9,22.5,0
1734.0,37.4,0.0,1
1133.0,80.1,37.7,0
801.0,71.1,0.0,0
832.0,48.7,32.6,0
3997.0,46.1,11.8,1
1884.0,54.7,36.6,0
407.0,80.6,29.0,0
3831.0,82.4,10.3,0
472.0,44.6,30.9,0
1907.0,54.4,30.3,0
2983.0,48.1,0.0,1
3693.0,41.7,0.0,1
2966.0,70.6,0.0,0
2069.0,54.0,33.9,0
3908.0,47.4,17.1,1
542.0,82.6,12.3,0
3953.0,76.2,36.1,0
3458.0,77.6,0.0,0
3744.0,37.2,21.1,1
1317.0,85.3,0.0,0
913.0,66.6,0.0,0
2788.0,62.7,33.4,0
2257.0,35.6,0.0,1
2283.0,84.4,6.5,0
3729.0,64.9,39.0,0
2632.0,80.4,32.2,0
1520.0,71.1,0.0,0
1840.0,78.8,0.0,0
881.0,73.1,0.0,0
1092.0,85.7,0.0,0
916.0,47.4,0.0,1
3317.0,46.1,0.0,1
2938.0,74.2,31.4,0
2309.0,62.6,37.0,0
1748.0,68.0,12.5,0
2807.0,74.0,0.0,0
3326.0,65.1,10.4,0
3572.0,78.3,0.0,0
2369.0,52.5,0.0,1
3352.0,82.2,0.0,0
2241.0,40.9,27.5,1
2108.0,69.9,27.4,0
3516.0,84.0,0.0,0
1791.0,48.9,36.3,0
1825.0,53.0,9.7,1
1498.0,51.8,0.0,1
2267.0,66.0,22.4,0
2361.0,57.7,0.0,1
2778.0,40.9,0.0,1
1950.0,84.0,38.7,0
1184.0,46.3,0.0,1
3521.0,64.4,14.5,0
1646.0,67.7,0.0,0
3723.0,37.2,37.3,1
1146.0,40.3,23.8,1
2416.0,88.4,5.7,0
2332.0,71.5,17.4,0
3383.0,36.8,12.8,1
900.0,78.7,0.0,0
3676.0,63.0,0.0,1
2313.0,39.1,18.7,1
2510.0,72.4,0.0,0
2237.0,62.5,0.0,1
530.0,46.3,13.6,0
2190.0,83.3,0.0,0
1349.0,51.0,0.0,1
1634.0,50.7,6.3,1
2737.0,50.0,10.3,1
2192.0,77.2,5.4,0
736.0,73.8,0.0,0
663.0,84.7,0.0,0
1068.0,47.6,23.6,0
1087.0,78.3,0.0,0
2590.0,66.5,23.5,0
1040.0,52.0,0.0,1
3574.0,36.9,0.0,1
1155.0,80.0,0.0,0
728.0,48.3,0.0,1
3553.0,69.7,0.0,0
1463.0,65.2,32.7,0
1932.0,35.2,11.8,1
3852.0,89.7,0.0,0
3800.0,79.8,37.9,0
2974.0,61.8,0.0,1
648.0,72.4,0.0,0
2536.0,61.2,24.1,0
3961.0,76.0,25.6,0
3809.0,42.4,25.9,1
782.0,59.5,0.0,0
1825.0,53.5,0.0,1
1536.0,60.3,13.5,0
867.0,59.8,38.2,0
2901.0,42.9,13.0,1
1386.0,88.7,5.6,0
1642.0,35.9,0.0,1
725.0,35.6,12.1,1
2193.0,55.5,27.0,0
969.0,69.1,0.0,0
1956.0,44.9,0.0,1
916.0,64.3,11.3,0
3834.0,74.8,0.0,0
922.0,40.2,9.8,1
2279.0,89.1,16.8,0
1109.0,53.5,0.0,1
675.0,70.3,33.6,0
1128.0,41.1,30.5,0
597.0,74.0,0.0,0
902.0,81.2,7.9,0
2177.0,40.8,0.0,1
2747.0,41.9,12.9,1
714.0,50.5,0.0,1
1988.0,35.7,0.0,1
2492.0,89.2,39.0,0
1243.0,67.9,0.0,0
1739.0,68.4,0.0,0
659.0,87.7,0.0,0
1192.0,80.8,5.9,0
2080.0,79.8,9.8,0
3966.0,53.7,0.0,1
3987.0,53.4,0.0,1
3927.0,51.0,0.0,1
1923.0,54.1,9.1,1
690.0,55.3,0.0,1
1565.0,42.7,5.7,1
1256.0,54.6,0.0,1
451.0,59.6,18.3,0
743.0,52.0,16.8,0
2031.0,44.1,0.0,1
1623.0,55.5,23.1,0
1049.0,61.4,0.0,0
2978.0,74.6,22.0,0
1686.0,74.1,0.0,0
3467.0,46.1,0.0,1
1268.0,37.0,0.0,1
2338.0,51.7,0.0,1
1063.0,43.6,26.6,0
2183.0,56.8,28.4,0
949.0,88.9,0.0,0
982.0,45.0,21.6,0
2604.0,52.5,35.9,0
1350.0,74.9,0.0,0
1021.0,63.0,0.0,0
3747.0,37.4,27.2,1
555.0,43.9,0.0,1
2435.0,86.4,12.6,0
2374.0,40.7,0.0,1
1302.0,69.9,0.0,0
2030.0,78.6,13.3,0
716.0,49.6,32.8,0
2997.0,74.9,21.2,0
1198.0,44.3,0.0,1
1096.0,50.7,7.1,1
1534.0,52.2,37.2,0
3649.0,89.8,38.5,0
3267.0,46.8,27.4,1
3809.0,42.1,11.5,1
2747.0,85.9,17.9,0
2787.0,43.9,15.7,1
2128.0,83.4,32.5,0
3659.0,70.8,0.0,0
2239.0,66.7,32.3,0
1678.0,76.3,17.6,0
2705.0,74.9,0.0,0
2366.0,41.1,0.0,1
846.0,90.0,0.0,0
1814.0,86.8,22.1,0
1528.0,84.3,0.0,0
3449.0,69.2,0.0,0
1764.0,63.8,21.0,0
3358.0,64.5,0.0,1
1993.0,35.8,18.8,1
3113.0,62.5,0.0,1
887.0,69.3,0.0,0
3729.0,71.2,0.0,0
2130.0,53.3,34.7,0
1335.0,60.9,7.8,0
1269.0,70.0,0.0,0
1354.0,58.6,0.0,1
1720.0,87.9,31.1,0
2983.0,73.8,37.6,0
3819.0,35.1,33.6,1
2809.0,36.3,0.0,1
2370.0,73.0,21.0,0
2015.0,57.7,13.6,0
3382.0,81.2,0.0,0
3459.0,44.5,9.2,1
1455.0,35.8,38.3,1
3832.0,56.3,33.5,0
1822.0,75.5,29.9,0
3280.0,88.4,0.0,0
3881.0,83.6,16.9,0
2933.0,61.6,0.0,1
982.0,79.7,18.3,0
2510.0,38.9,0.0,1
828.0,66.5,0.0,0
3241.0,85.8,21.6,0
1413.0,56.8,0.0,1
2903.0,87.8,35.7,0
3676.0,47.1,0.0,1
1052.0,40.8,0.0,1
1814.0,63.9,0.0,0
2730.0,84.9,0.0,0
1911.0,52.1,0.0,1
1029.0,79.0,0.0,0
505.0,44.3,30.2,0
1864.0,76.0,0.0,0
2737.0,65.6,0.0,0
2466.0,44.6,0.0,1
962.0,74.5,0.0,0
2022.0,74.3,0.0,0
1730.0,63.3,0.0,0
1387.0,47.4,9.3,1
3025.0,42.3,34.1,1
1515.0,87.6,15.7,0
2345.0,71.1,19.7,0
3724.0,79.5,21.2,0
2341.0,73.3,0.0,0
2621.0,80.6,0.0,0
664.0,43.9,12.0,1
1041.0,62.3,0.0,0
763.0,71.7,0.0,0
3153.0,40.7,38.0,1
3409.0,43.2,0.0,1
1071.0,69.9,0.0,0
1189.0,82.8,32.5,0
1564.0,71.3,0.0,0
2528.0,37.0,0.0,1
2638.0,88.4,0.0,0
2872.0,42.7,0.0,1
3659.0,47.8,8.9,1
1462.0,88.6,34.4,0
2772.0,77.4,0.0,0
2415.0,86.5,0.0,0
1501.0,79.4,0.0,0
3667.0,70.8,10.8,0
744.0,50.7,0.0,1
2963.0,53.0,0.0,1
3020.0,87.1,7.1,0
3695.0,82.3,32.9,0
2267.0,54.8,32.6,0
1558.0,55.5,21.9,0
3380.0,51.4,30.6,0
3175.0,52.9,6.4,1
2201.0,82.3,16.1,0
3164.0,35.6,0.0,1
1364.0,59.0,0.0,1
2522.0,86.9,0.0,0
3515.0,64.8,37.6,0
1545.0,59.8,33.9,0
2141.0,52.2,24.5,0
3824.0,39.1,0.0,1
3274.0,47.3,36.0,0
3593.0,40.0,0.0,1
1787.0,42.0,0.0,1
3987.0,44.0,21.3,1
949.0,51.6,11.7,0
2268.0,35.6,7.9,1
2125.0,87.3,0.0,0
3274.0,41.8,0.0,1
3671.0,56.1,0.0,1
3032.0,83.4,0.0,0
2657.0,40.9,19.8,1
1939.0,61.6,0.0,0
2237.0,81.5,0.0,0
2233.0,65.6,0.0,0
473.0,46.6,8.6,0
2211.0,75.5,39.2,0
3481.0,72.5,0.0,0
2953.0,54.9,0.0,1
3265.0,37.5,16.1,1
1806.0,35.4,23.8,1
2304.0,80.4,0.0,0
521.0,52.7,0.0,0
1779.0,42.6,13.4,1
2108.0,63.5,36.9,0
1319.0,85.6,0.0,0
512.0,35.5,0.0,1
2885.0,38.1,0.0,1
1966.0,57.9,0.0,1
1896.0,72.2,0.0,0
1300.0,61.2,0.0,0
2336.0,84.4,0.0,0
1977.0,37.4,0.0,1
2106.0,53.7,0.0,1
2491.0,54.3,0.0,1
423.0,53.7,13.2,0
3668.0,61.8,0.0,1
656.0,78.5,13.3,0
2023.0,52.5,9.1,1
1147.0,75.9,28.6,0
2286.0,43.1,0.0,1
1409.0,65.8,0.0,0
3496.0,55.6,9.4,1
1827.0,64.7,0.0,0
2700.0,40.9,0.0,1
1296.0,87.4,0.0,0
470.0,84.8,27.4,0
1855.0,80.5,37.9,0
2331.0,84.1,0.0,0
2054.0,43.1,17.5,1
3863.0,62.7,38.1,0
2945.0,52.5,0.0,1
3984.0,83.8,0.0,0
1462.0,45.4,0.0,1
3241.0,47.1,6.2,1
2400.0,72.8,7.6,0
2602.0,39.9,33.2,1
3949.0,75.3,9.8,0
2754.0,49.7,0.0,1
3636.0,71.4,25.5,0
3013.0,83.0,38.5,0
859.0,68.5,24.8,0
2918.0,46.7,0.0,1
2144.0,37.7,0.0,1
3708.0,37.5,0.0,1
3305.0,39.9,0.0,1
775.0,66.9,14.9,0
882.0,54.2,20.9,0
651.0,48.4,12.9,0
2176.0,47.1,0.0,1
691.0,87.2,0.0,0
3005.0,41.5,0.0,1
2388.0,51.8,5.3,1
3409.0,60.9,7.6,1
1407.0,35.0,0.0,1
2269.0,85.7,36.7,0
823.0,40.5,26.8,0
3585.0,72.5,0.0,0
1030.0,69.6,0.0,0
769.0,79.5,0.0,0
1138.0,70.8,0.0,0
3302.0,77.3,37.5,0
781.0,58.2,0.0,0
2612.0,61.9,23.3,0
3086.0,73.6,9.3,0
3104.0,66.3,32.8,0
1084.0,63.1,19.4,0
622.0,46.3,0.0,1
2016.0,49.2,6.1,1
1129.0,54.7,0.0,1
2917.0,35.5,13.0,1
1684.0,58.0,34.5,0
2018.0,35.2,0.0,1
809.0,66.1,0.0,0
2443.0,73.7,9.7,0
1068.0,65.9,28.2,0
2844.0,73.1,32.3,0
656.0,35.0,0.0,1
3913.0,38.3,13.6,1
2864.0,73.4,17.1,0
1054.0,79.2,0.0,0
451.0,74.5,27.2,0
1604.0,71.5,6.6,0
950.0,73.9,6.5,0
1186.0,75.7,0.0,0
3542.0,74.8,0.0,0
2572.0,75.6,11.2,0
1035.0,39.1,30.1,0
2404.0,38.5,0.0,1
1321.0,54.9,37.3,0
3914.0,64.0,0.0,1
518.0,76.9,19.1,0
3036.0,53.4,0.0,1
3183.0,50.1,0.0,1
642.0,78.0,25.0,0
1019.0,48.7,0.0,1
1784.0,80.1,28.2,0
3525.0,44.7,0.0,1
2333.0,54.8,0.0,1
2759.0,57.1,9.1,1
3219.0,51.5,20.6,1
3381.0,35.2,26.6,1
2115.0,48.0,10.4,1
2232.0,53.6,0.0,1
2985.0,52.2,0.0,1
1348.0,78.2,0.0,0
3476.0,37.6,8.3,1
475.0,56.4,0.0,0
1105.0,37.1,0.0,1
3281.0,86.2,29.3,0
1625.0,78.5,0.0,0
939.0,89.0,34.4,0
1072.0,85.1,0.0,0
2311.0,52.4,0.0,1
3446.0,73.0,0.0,0
654.0,51.9,0.0,0
510.0,83.9,26.8,0
2075.0,57.6,0.0,1
3842.0,55.7,6.4,1
1404.0,85.3,8.7,0
3853.0,81.0,0.0,0
3596.0,88.2,39.0,0
1419.0,38.7,31.6,1
3341.0,48.4,0.0,1
2869.0,51.5,28.2,0
2243.0,58.3,0.0,1
1922.0,61.0,30.7,0
3336.0,51.0,0.0,1
3255.0,78.5,22.5,0
3125.0,47.3,19.2,1
3994.0,73.3,10.8,0
2123.0,81.8,12.8,0
3305.0,68.2,0.0,0
3505.0,54.5,11.1,1
1162.0,45.3,0.0,1
551.0,42.4,0.0,1
1857.0,75.9,0.0,0
3484.0,60.8,34.0,0
1441.0,37.5,7.3,1
2920.0,89.1,0.0,0
426.0,71.9,31.8,0
1679.0,81.4,36.7,0
2616.0,59.1,0.0,1
867.0,87.5,0.0,0
3628.0,46.0,17.6,1
963.0,45.2,20.1,0
3675.0,84.0,0.0,0
1179.0,84.0,6.7,0
3979.0,62.4,0.0,1
2577.0,41.9,35.6,0
704.0,51.8,0.0,1
635.0,76.5,0.0,0
670.0,81.5,0.0,0
2524.0,54.1,17.8,0
3314.0,38.4,0.0,1
1851.0,71.6,0.0,0
2001.0,75.7,0.0,0
2521.0,58.3,35.6,0
2319.0,67.1,0.0,0
2877.0,89.3,0.0,0
2098.0,48.5,0.0,1
2970.0,66.5,8.1,0
3990.0,68.6,0.0,1
1661.0,65.2,0.0,0
444.0,82.8,32.7,0
852.0,68.3,16.8,0
2393.0,62.9,7.4,0
1639.0,41.8,0.0,1
3784.0,73.7,37.9,0
2659.0,42.3,27.8,1
2273.0,36.5,28.9,1
3273.0,61.9,37.7,0
1331.0,66.5,27.5,0
3351.0,89.9,32.6,0
411.0,74.2,0.0,0
2631.0,81.7,13.0,0
3765.0,54.1,34.1,0
3236.0,63.0,29.0,0
3473.0,88.6,0.0,0
1829.0,58.0,0.0,1
3367.0,79.4,33.6,0
2383.0,63.9,14.5,0
2627.0,47.3,0.0,1
612.0,66.9,7.5,0
1126.0,47.0,0.0,1
2383.0,35.2,0.0,1
612.0,48.0,35.3,0
3069.0,45.6,35.6,0
3424.0,55.4,0.0,1
3713.0,83.9,0.0,0
766.0,56.3,0.0,0
3783.0,81.5,16.2,0
643.0,65.6,24.3,0
2107.0,35.4,23.9,1
3425.0,45.4,24.0,1
653.0,86.2,0.0,0
466.0,68.2,0.0,0
490.0,86.1,16.6,0
2241.0,52.1,12.9,1
3322.0,74.4,0.0,0
859.0,77.5,9.1,0
849.0,88.7,36.6,0
2447.0,36.0,0.0,1
1243.0,87.4,0.0,0
3029.0,56.5,13.4,1
3819.0,81.1,0.0,0
3158.0,65.0,0.0,1
3558.0,66.1,37.2,0
2271.0,54.8,35.5,0
3396.0,80.6,0.0,0
1058.0,49.5,0.0,1
646.0,62.1,0.0,0
2761.0,65.8,0.0,0
587.0,75.8,36.0,0
3613.0,60.9,35.5,0
2890.0,72.4,0.0,0
3828.0,61.7,28.5,0
1530.0,71.3,0.0,0
2150.0,72.1,28.7,0
3070.0,74.0,26.5,0
1274.0,80.3,0.0,0
2351.0,64.7,0.0,0
2774.0,45.6,13.6,1
3924.0,72.4,0.0,0
3081.0,39.2,0.0,1
825.0,47.0,0.0,1
2111.0,78.6,0.0,0
2520.0,58.9,7.4,0
928.0,62.4,0.0,0
1955.0,89.3,0.0,0
1422.0,47.9,0.0,1
828.0,36.1,9.6,1
2243.0,41.1,21.6,1
996.0,48.4,14.8,0
2526.0,74.9,14.7,0
1011.0,77.7,27.4,0
3005.0,66.1,0.0,0
1103.0,49.0,0.0,1
3627.0,63.7,0.0,1
494.0,35.8,0.0,1
2279.0,72.5,18.9,0
1552.0,68.8,0.0,0
1210.0,36.2,21.5,1
2098.0,79.9,0.0,0
3431.0,77.0,0.0,0
3695.0,52.0,0.0,1
1492.0,69.9,0.0,0
955.0,68.1,0.0,0
2993.0,42.9,8.0,1
2495.0,45.6,0.0,1
1124.0,72.6,14.7,0
3137.0,86.3,35.6,0
2268.0,66.7,0.0,0
2752.0,66.2,10.3,0
1694.0,70.6,0.0,0
1981.0,59.2,0.0,1
1049.0,38.0,0.0,1
3123.0,56.8,33.3,0
965.0,84.5,25.1,0
3202.0,79.3,14.5,0
3273.0,86.0,20.3,0
3088.0,43.4,0.0,1
470.0,62.8,28.3,0
1383.0,67.2,27.2,0
2086.0,46.5,0.0,1
2544.0,46.1,0.0,1
3709.0,78.0,0.0,0
1752.0,72.0,0.0,0
3550.0,70.6,14.5,0
988.0,49.7,0.0,1
1737.0,62.9,0.0,0
588.0,36.3,33.6,0
3073.0,42.1,33.3,1
942.0,63.5,35.3,0
1325.0,52.0,13.1,0
3191.0,88.1,31.2,0
2325.0,60.9,0.0,1
450.0,39.6,10.8,1
408.0,36.0,0.0,1
2238.0,74.9,0.0,0
1498.0,44.4,26.2,0
1049.0,45.3,19.8,1
2609.0,58.3,11.8,1
1222.0,49.5,0.0,1
2532.0,68.9,32.5,0
1765.0,61.7,0.0,1
1072.0,41.1,0.0,1
897.0,78.2,0.0,0
1253.0,58.4,0.0,0
507.0,68.6,0.0,0
1509.0,35.2,19.6,1
3647.0,69.5,0.0,0
3393.0,50.6,36.4,0
1739.0,62.2,29.0,0
2473.0,51.4,0.0,1
2442.0,89.8,14.9,0
3383.0,47.7,0.0,1
1251.0,85.2,9.6,0
1467.0,85.5,0.0,0
1486.0,58.2,0.0,1
547.0,51.7,0.0,0
1533.0,56.0,35.8,0
3560.0,89.4,0.0,0
3683.0,69.0,34.5,0
795.0,65.0,0.0,0
2049.0,37.0,12.8,1
1773.0,81.6,0.0,0
2162.0,39.6,0.0,1
2397.0,37.6,0.0,1
473.0,50.1,0.0,0
3432.0,61.2,12.9,0
3905.0,84.2,17.4,0
2752.0,78.5,0.0,0
2778.0,45.9,0.0,1
2301.0,55.5,0.0,1
1603.0,77.9,35.1,0
936.0,64.0,8.4,0
2503.0,44.6,13.8,1
562.0,56.8,5.5,0
3368.0,69.4,0.0,0
1915.0,88.5,0.0,0
1893.0,71.4,27.5,0
1578.0,35.9,0.0,1
3890.0,73.8,0.0,0
1030.0,48.8,0.0,1
945.0,82.4,32.7,0
996.0,56.1,33.2,0
2771.0,46.0,6.3,1
3971.0,60.7,0.0,1
1248.0,49.0,0.0,1
3660.0,48.0,0.0,1
1403.0,66.5,14.9,0
2732.0,77.2,0.0,0
546.0,80.9,10.5,0
2184.0,56.9,29.6,0
2756.0,38.7,22.3,1
2331.0,61.6,27.4,0
1256.0,58.9,0.0,1
3383.0,45.8,19.4,1
3892.0,84.3,0.0,0
2053.0,88.6,36.5,0
2689.0,37.8,18.9,1
3245.0,78.8,27.5,0
1269.0,70.5,0.0,0
3512.0,49.4,26.7,1
1409.0,69.9,12.9,0
3193.0,42.1,9.3,1
804.0,38.8,25.7,0
1438.0,89.6,30.5,0
2321.0,70.0,0.0,0
2290.0,48.9,0.0,1
3462.0,59.8,0.0,1
3986.0,87.3,32.1,0
786.0,59.1,26.2,0
1377.0,84.5,0.0,0
1687.0,82.8,0.0,0
2124.0,53.9,20.1,0
2178.0,73.3,28.7,0
3482.0,71.3,26.6,0
3174.0,77.4,0.0,0
468.0,55.1,23.7,0
2038.0,37.9,0.0,1
2625.0,44.4,0.0,1
2057.0,68.9,30.7,0
870.0,77.6,0.0,0
1831.0,76.6,31.4,0
1882.0,67.1,0.0,0
1076.0,39.7,0.0,1
3123.0,36.0,30.9,1
1557.0,78.0,0.0,0
2520.0,65.2,0.0,0
2257.0,78.0,0.0,0
3559.0,44.0,0.0,1
839.0,57.4,32.8,0
811.0,85.6,0.0,0
1481.0,44.4,13.2,1
1952.0,38.4,27.0,1
1475.0,70.9,21.4,0
3147.0,67.7,0.0,0
1283.0,87.4,18.4,0
705.0,84.9,10.6,0
1890.0,76.2,0.0,0
3184.0,36.1,27.5,1
3462.0,61.4,0.0,1
3040.0,84.3,0.0,0
2408.0,58.9,26.1,0
3007.0,87.9,0.0,0
2853.0,70.9,0.0,0
1244.0,41.0,0.0,1
2383.0,63.0,0.0,1
3174.0,73.3,31.9,0
1542.0,38.6,0.0,1
2754.0,54.0,31.4,0
2133.0,74.4,5.5,0
2211.0,43.6,0.0,1
724.0,54.2,0.0,0
2798.0,72.9,0.0,0
3516.0,77.7,14.5,0
909.0,63.5,0.0,0
1718.0,87.6,0.0,0
575.0,85.9,13.9,0
507.0,61.0,0.0,0
3963.0,43.8,0.0,1
2176.0,77.5,14.6,0
1680.0,48.4,15.3,1
1390.0,81.4,0.0,0
3928.0,67.3,0.0,0
1308.0,56.7,0.0,1
3013.0,65.6,0.0,0
1422.0,64.3,0.0,0
654.0,85.9,0.0,0
2860.0,46.8,26.1,1
406.0,86.0,23.1,0
2833.0,36.7,31.9,1
1301.0,77.3,6.1,0
3086.0,85.6,0.0,0
3171.0,56.7,0.0,1
3007.0,39.0,38.0,1
488.0,79.3,0.0,0
2933.0,81.4,0.0,0
3965.0,53.5,31.4,0
1273.0,63.5,0.0,0
1387.0,79.5,0.0,0
3329.0,45.6,9.5,1
977.0,69.6,26.5,0
2778.0,58.7,6.8,1
3118.0,44.6,0.0,1
534.0,80.7,13.3,0
2394.0,52.9,38.5,0
2473.0,86.4,0.0,0
1492.0,66.3,22.1,0
3555.0,63.3,18.1,0
986.0,58.3,9.8,0
1711.0,57.0,0.0,1
3455.0,80.0,32.3,0
1086.0,72.3,0.0,0
3357.0,77.6,0.0,0
685.0,58.2,0.0,0
2161.0,49.4,0.0,1
671.0,39.8,0.0,1
2840.0,77.7,7.1,0
3246.0,57.8,35.5,0
3459.0,63.0,0.0,1
3933.0,60.8,33.7,0
2819.0,58.7,5.7,1
3169.0,72.6,0.0,0
2221.0,68.5,34.0,0
3686.0,88.5,24.1,0
2718.0,42.6,17.6,1
3581.0,66.5,21.5,0
1248.0,38.5,7.8,1
2188.0,79.4,22.4,0
3027.0,68.9,0.0,0
1130.0,58.6,0.0,0
1161.0,79.1,18.7,0
3921.0,60.0,0.0,1
1965.0,47.5,0.0,1
1055.0,61.0,0.0,0
1593.0,38.9,24.5,1
1831.0,84.4,27.6,0
2643.0,75.2,0.0,0
3723.0,76.8,0.0,0
3952.0,83.1,0.0,0
2746.0,78.5,0.0,0
2920.0,58.8,13.8,0
1559.0,41.5,0.0,1
3486.0,55.5,12.2,1
1184.0,86.4,0.0,0
783.0,87.2,0.0,0
3904.0,77.2,13.2,0
3511.0,46.2,0.0,1
1493.0,45.7,0.0,1
2831.0,83.4,0.0,0
2081.0,42.8,35.3,0
1563.0,67.1,0.0,0
1432.0,55.8,29.6,0
890.0,51.6,21.5,0
2378.0,72.3,20.6,0
2008.0,87.8,5.4,0
2244.0,77.8,26.0,0
1175.0,61.7,25.2,0
3779.0,59.2,0.0,1
2699.0,84.9,9.8,0
3639.0,66.8,5.4,1
793.0,62.3,0.0,0
2642.0,72.6,5.1,0
3458.0,48.0,0.0,1
1591.0,38.5,21.7,1
1103.0,82.0,0.0,0
1354.0,68.4,0.0,0
1383.0,44.1,0.0,1
2010.0,51.4,0.0,1
1573.0,89.4,0.0,0
1377.0,69.9,0.0,0
2735.0,70.0,24.0,0
591.0,39.0,0.0,1
1625.0,88.3,16.8,0
2883.0,84.1,20.8,0
1033.0,65.1,0.0,0
1195.0,52.0,0.0,1
1122.0,73.4,0.0,0
403.0,80.8,0.0,0
2106.0,78.2,0.0,0
540.0,88.7,38.5,0
1383.0,70.0,22.6,0
3981.0,52.7,0.0,1
3706.0,62.4,31.7,0
1174.0,79.9,0.0,0
1516.0,49.6,13.0,1
2069.0,47.7,10.6,1
3440.0,74.9,0.0,0
3290.0,59.4,15.7,0
854.0,79.9,28.7,0
848.0,42.9,0.0,1
1900.0,53.5,0.0,1
3532.0,49.7,31.3,1
3576.0,73.4,0.0,0
787.0,76.8,0.0,0
2467.0,60.1,23.2,0
960.0,61.3,0.0,0
2870.0,42.3,0.0,1
3699.0,73.6,24.2,0
2037.0,89.6,0.0,0
699.0,77.8,20.2,0
2485.0,47.3,6.9,1
1871.0,69.3,0.0,0
3319.0,51.2,23.4,1
1625.0,36.7,33.3,1
3550.0,44.9,0.0,1
1385.0,40.6,25.6,1
967.0,45.8,16.6,1
1503.0,78.8,19.3,0
526.0,51.1,0.0,0
1412.0,76.6,0.0,0
2776.0,87.2,14.8,0
912.0,66.6,15.6,0
801.0,61.7,17.4,0
877.0,76.3,0.0,0
679.0,40.3,25.2,0
3549.0,58.6,0.0,1
3799.0,62.4,0.0,1
568.0,80.7,19.8,0
3136.0,79.8,0.0,0
3054.0,81.7,9.9,0
3989.0,73.4,0.0,0
1652.0,64.2,35.7,0
1428.0,80.5,21.1,0
2031.0,83.0,0.0,0
3484.0,61.4,10.5,1
3023.0,89.2,30.8,0
2098.0,83.1,0.0,0
1280.0,63.1,28.9,0
3017.0,38.8,28.2,1
3476.0,47.3,0.0,1
1840.0,77.7,31.0,0
2807.0,41.1,0.0,1
1841.0,60.8,0.0,1
2123.0,68.3,0.0,0
2290.0,83.3,11.6,0
3193.0,81.6,36.9,0
3919.0,77.0,0.0,0
2000.0,57.4,0.0,1
1632.0,42.8,0.0,1
1745.0,71.8,27.1,0
882.0,45.0,0.0,1
1469.0,65.9,0.0,0
711.0,88.9,0.0,0
1940.0,65.3,0.0,0
