kh_md_ft,kh_welltest,lateral_ft,depletion_idx,offset_wct,gor_scf,frac_efficiency_post,productivity_boed
1166.0,980.0,8462.0,0.37,0.35,1406.0,0.361,14.1
743.0,771.0,7672.0,0.26,0.21,1695.0,0.2166,8.8
1222.0,1234.0,4305.0,0.57,0.25,637.0,0.1468,5.9
799.0,745.0,10101.0,0.44,0.53,1594.0,0.217,8.0
1016.0,873.0,7196.0,0.45,0.42,1524.0,0.2307,9.3
379.0,313.0,4539.0,0.35,0.39,864.0,0.1736,6.1
576.0,572.0,9410.0,0.13,0.39,1570.0,0.2459,9.1
779.0,726.0,8621.0,0.56,0.13,1426.0,0.2458,9.4
1282.0,1157.0,8546.0,0.45,0.29,1686.0,0.4342,14.8
485.0,612.0,6988.0,0.3,0.05,1628.0,0.2768,10.1
1009.0,997.0,6873.0,0.46,0.03,1309.0,0.1925,7.6
538.0,651.0,7754.0,0.21,0.37,2062.0,0.1956,8.0
605.0,559.0,4354.0,0.5,0.29,1215.0,0.1306,5.2
1292.0,1340.0,6093.0,0.7,0.01,1449.0,0.1939,7.5
135.0,134.0,10915.0,0.38,0.17,1353.0,0.1139,4.6
236.0,183.0,8635.0,0.34,0.43,1472.0,0.0951,3.9
203.0,252.0,6933.0,0.29,0.59,2100.0,0.1107,4.2
103.0,101.0,5557.0,0.75,0.47,1919.0,0.0594,2.2
387.0,432.0,9216.0,0.24,0.4,584.0,0.1833,6.5
1211.0,1082.0,5822.0,0.32,0.31,1489.0,0.2341,9.0
530.0,517.0,5137.0,0.39,0.39,750.0,0.1679,6.3
779.0,684.0,5082.0,0.1,0.06,1959.0,0.2337,10.0
1590.0,1914.0,9105.0,0.36,0.41,2473.0,0.3143,11.7
1924.0,2016.0,8500.0,0.68,0.23,1738.0,0.3836,15.6
629.0,665.0,4489.0,0.11,0.48,1260.0,0.2188,8.3
1964.0,2408.0,4805.0,0.24,0.57,645.0,0.2349,9.1
716.0,852.0,8437.0,0.27,0.4,1165.0,0.3457,13.5
340.0,382.0,7998.0,0.19,0.63,1551.0,0.1716,7.2
413.0,334.0,8802.0,0.19,0.4,2262.0,0.214,8.6
203.0,183.0,5246.0,0.26,0.09,1526.0,0.1285,5.2
327.0,281.0,9086.0,0.65,0.44,2469.0,0.1128,4.5
499.0,557.0,10553.0,0.21,0.28,1238.0,0.2569,9.4
1265.0,1298.0,8207.0,0.2,0.55,501.0,0.3843,15.1
2635.0,2139.0,5373.0,0.25,0.07,1757.0,0.3261,13.1
220.0,214.0,8757.0,0.8,0.05,938.0,0.1076,4.0
911.0,728.0,6402.0,0.5,0.17,988.0,0.2511,9.6
289.0,287.0,4345.0,0.46,0.09,535.0,0.1332,4.7
972.0,759.0,6116.0,0.67,0.52,1563.0,0.1868,6.9
599.0,648.0,10339.0,0.28,0.51,995.0,0.2299,9.9
154.0,163.0,6878.0,0.34,0.18,2489.0,0.111,4.1
1398.0,1861.0,10053.0,0.06,0.51,2171.0,0.5724,21.4
410.0,466.0,7561.0,0.44,0.09,1942.0,0.2866,10.2
434.0,407.0,7619.0,0.36,0.6,1208.0,0.1794,7.0
283.0,320.0,4037.0,0.53,0.44,643.0,0.1251,4.6
394.0,320.0,8460.0,0.16,0.58,1838.0,0.1762,6.9
937.0,811.0,4755.0,0.75,0.29,545.0,0.1263,4.8
572.0,601.0,7351.0,0.76,0.06,1383.0,0.1388,5.7
865.0,626.0,5822.0,0.26,0.33,606.0,0.1916,8.0
889.0,884.0,6747.0,0.11,0.2,1619.0,0.2939,10.9
1913.0,1642.0,7760.0,0.3,0.3,1619.0,0.486,18.8
506.0,513.0,4101.0,0.68,0.44,1561.0,0.1287,5.3
204.0,174.0,5992.0,0.67,0.6,1929.0,0.0803,3.0
1562.0,1665.0,10927.0,0.68,0.16,956.0,0.3277,14.7
510.0,512.0,4402.0,0.68,0.58,984.0,0.1102,4.4
1622.0,2002.0,6236.0,0.16,0.12,1332.0,0.345,14.6
904.0,905.0,6250.0,0.13,0.31,1906.0,0.3064,11.2
599.0,534.0,6656.0,0.2,0.39,734.0,0.1993,7.9
879.0,847.0,8793.0,0.59,0.03,2272.0,0.2552,9.8
3168.0,2589.0,5734.0,0.6,0.71,1004.0,0.3922,15.0
3504.0,3724.0,7222.0,0.53,0.54,756.0,0.4231,15.7
703.0,768.0,8514.0,0.39,0.28,1698.0,0.2313,8.7
756.0,1095.0,6256.0,0.1,0.39,1051.0,0.2586,9.6
1573.0,1433.0,10641.0,0.25,0.49,1318.0,0.4815,18.9
338.0,325.0,10858.0,0.51,0.18,622.0,0.1461,5.4
868.0,796.0,4838.0,0.22,0.06,1430.0,0.2171,8.7
652.0,673.0,6407.0,0.27,0.54,1107.0,0.2189,8.6
855.0,905.0,5456.0,0.51,0.45,840.0,0.2567,10.8
341.0,339.0,5308.0,0.47,0.2,1273.0,0.1306,4.7
186.0,219.0,7437.0,0.47,0.24,2040.0,0.1248,5.1
127.0,115.0,7947.0,0.45,0.32,2027.0,0.1073,3.9
272.0,315.0,6980.0,0.42,0.43,1221.0,0.1661,6.3
461.0,500.0,5908.0,0.66,0.36,2448.0,0.1226,4.7
526.0,525.0,5950.0,0.23,0.03,752.0,0.2614,9.9
3133.0,2989.0,10945.0,0.38,0.15,2210.0,0.8591,35.1
1611.0,2319.0,10466.0,0.21,0.36,2458.0,0.7149,25.6
308.0,273.0,4531.0,0.08,0.32,1646.0,0.1793,7.1
878.0,919.0,8596.0,0.35,0.21,620.0,0.3163,11.7
480.0,429.0,7198.0,0.96,0.23,2342.0,0.1337,5.3
530.0,693.0,8822.0,0.38,0.03,1374.0,0.203,8.5
771.0,881.0,8179.0,0.28,0.82,844.0,0.1713,6.0
1092.0,986.0,10225.0,0.23,0.46,2283.0,0.4009,16.0
507.0,548.0,4469.0,0.75,0.38,1354.0,0.1148,4.3
1558.0,1619.0,6447.0,0.29,0.47,1499.0,0.3097,14.1
267.0,247.0,10898.0,0.73,0.42,1642.0,0.1523,5.9
669.0,749.0,5276.0,0.36,0.21,2313.0,0.1677,6.3
5314.0,5634.0,4891.0,0.11,0.08,1507.0,0.8465,32.5
795.0,821.0,9103.0,0.51,0.14,2276.0,0.2797,10.9
2093.0,2080.0,9442.0,0.18,0.04,840.0,0.461,18.0
716.0,763.0,8706.0,0.14,0.48,1733.0,0.2348,8.7
1059.0,1096.0,9433.0,0.46,0.63,1551.0,0.1892,7.8
636.0,641.0,8856.0,0.39,0.45,1150.0,0.2595,10.2
580.0,527.0,4950.0,0.39,0.16,925.0,0.1733,6.3
357.0,460.0,8258.0,0.46,0.47,640.0,0.1256,5.3
938.0,802.0,9438.0,0.29,0.36,1023.0,0.3006,11.7
337.0,359.0,10059.0,0.51,0.56,1861.0,0.143,5.9
1133.0,1080.0,5724.0,0.25,0.75,1056.0,0.251,9.6
1585.0,2064.0,4892.0,0.51,0.24,1956.0,0.1687,6.5
892.0,779.0,9468.0,0.66,0.11,2250.0,0.2021,8.2
529.0,474.0,5796.0,0.37,0.33,1889.0,0.1926,7.4
956.0,827.0,4224.0,0.58,0.27,2110.0,0.1328,5.1
520.0,545.0,9776.0,0.33,0.2,1646.0,0.2604,10.4
1406.0,1144.0,7542.0,0.51,0.29,2393.0,0.2732,10.8
154.0,143.0,6286.0,0.5,0.42,2026.0,0.1149,4.6
509.0,368.0,4080.0,0.15,0.06,1145.0,0.1633,7.1
135.0,140.0,4247.0,0.6,0.29,1947.0,0.0867,3.2
201.0,187.0,9548.0,0.55,0.41,1844.0,0.1415,5.2
1980.0,1584.0,7428.0,0.15,0.61,2003.0,0.4111,17.4
1361.0,1602.0,5048.0,0.19,0.3,1139.0,0.2391,8.7
374.0,307.0,6510.0,0.33,0.29,1519.0,0.2055,7.8
200.0,225.0,5157.0,0.29,0.21,2261.0,0.1091,4.5
62.0,56.0,4790.0,0.57,0.02,2451.0,0.0437,1.7
431.0,548.0,5934.0,0.35,0.09,1220.0,0.1153,4.6
4612.0,5160.0,7847.0,0.34,0.53,1473.0,0.6372,23.6
942.0,810.0,5470.0,0.19,0.42,1162.0,0.2782,11.3
425.0,370.0,6406.0,0.17,0.13,1936.0,0.1855,6.5
965.0,1057.0,7346.0,0.17,0.35,578.0,0.2667,9.8
191.0,183.0,6940.0,0.26,0.24,2408.0,0.1131,4.7
524.0,511.0,4900.0,0.25,0.01,1599.0,0.2498,8.9
720.0,872.0,4272.0,0.38,0.26,1042.0,0.1336,5.0
621.0,555.0,4248.0,0.41,0.45,575.0,0.1364,5.3
1252.0,1269.0,6451.0,0.69,0.4,1621.0,0.1855,6.9
876.0,1011.0,9032.0,0.04,0.64,1672.0,0.3635,13.4
1135.0,1282.0,4919.0,0.05,0.24,1890.0,0.2371,9.5
383.0,374.0,9509.0,0.28,0.35,1551.0,0.1985,7.4
1364.0,1306.0,9010.0,0.25,0.29,1531.0,0.3893,15.4
2448.0,1886.0,4028.0,0.75,0.24,1108.0,0.2414,9.0
306.0,261.0,4187.0,0.43,0.13,888.0,0.141,5.5
327.0,343.0,5365.0,0.27,0.28,1002.0,0.1645,6.7
1936.0,1897.0,4393.0,0.38,0.39,1250.0,0.2738,10.3
571.0,577.0,7719.0,0.58,0.6,2047.0,0.2151,8.5
2045.0,2390.0,4277.0,0.34,0.37,737.0,0.2112,8.1
467.0,391.0,9619.0,0.57,0.68,1787.0,0.1867,7.1
2130.0,2056.0,7451.0,0.32,0.32,576.0,0.6812,24.6
739.0,760.0,9096.0,0.48,0.45,586.0,0.1666,6.6
818.0,736.0,9255.0,0.49,0.23,1047.0,0.2304,9.3
2326.0,2883.0,7547.0,0.49,0.2,1214.0,0.3663,13.1
498.0,571.0,10478.0,0.07,0.65,880.0,0.2634,10.2
313.0,327.0,10932.0,0.5,0.3,2272.0,0.2186,8.7
465.0,608.0,6515.0,0.2,0.13,1109.0,0.2295,8.7
955.0,763.0,4881.0,0.22,0.71,1437.0,0.1745,6.9
190.0,190.0,6543.0,0.29,0.32,2488.0,0.1295,5.1
1108.0,1170.0,5563.0,0.31,0.27,1008.0,0.2557,8.8
432.0,377.0,7717.0,0.51,0.07,1738.0,0.1784,7.3
1666.0,1743.0,6649.0,0.13,0.44,1993.0,0.3727,15.5
98.0,83.0,7363.0,0.75,0.58,1042.0,0.0894,3.3
355.0,393.0,9342.0,0.39,0.5,615.0,0.1843,7.3
173.0,202.0,5918.0,0.57,0.38,2083.0,0.0935,3.6
343.0,358.0,7762.0,0.13,0.27,1078.0,0.2866,10.7
811.0,614.0,6346.0,0.13,0.37,1143.0,0.1668,7.1
576.0,498.0,9495.0,0.39,0.24,1329.0,0.2488,9.1
543.0,591.0,8477.0,0.92,0.34,578.0,0.1219,4.9
586.0,587.0,4060.0,0.7,0.42,2203.0,0.1275,4.5
783.0,522.0,8620.0,0.82,0.38,2227.0,0.2013,8.1
297.0,358.0,5191.0,0.42,0.46,2243.0,0.1509,5.4
1171.0,1195.0,9071.0,0.08,0.11,865.0,0.437,15.6
1130.0,1000.0,7971.0,0.22,0.06,2452.0,0.3998,15.9
905.0,1051.0,6810.0,0.23,0.56,1823.0,0.2078,8.1
1038.0,938.0,8858.0,0.31,0.65,1686.0,0.2403,9.4
843.0,760.0,9996.0,0.52,0.39,1945.0,0.2866,10.3
3388.0,3575.0,9451.0,0.25,0.29,2012.0,0.6517,25.0
620.0,810.0,7818.0,0.31,0.39,1332.0,0.3039,11.5
520.0,664.0,9059.0,0.63,0.44,1668.0,0.2615,10.2
364.0,384.0,6897.0,0.62,0.49,1670.0,0.1192,4.5
291.0,312.0,9523.0,0.48,0.21,516.0,0.1203,4.5
246.0,277.0,9803.0,0.65,0.26,520.0,0.1001,4.0
327.0,271.0,4961.0,0.54,0.3,1441.0,0.1092,3.9
629.0,692.0,5666.0,0.7,0.66,1617.0,0.1428,5.6
869.0,778.0,5890.0,0.27,0.58,1914.0,0.2263,8.3
693.0,727.0,5163.0,0.49,0.34,2005.0,0.132,5.5
361.0,348.0,6748.0,0.49,0.24,1672.0,0.2128,8.0
1367.0,1473.0,5351.0,0.4,0.13,1069.0,0.2993,11.0
1202.0,1223.0,8169.0,0.41,0.51,1739.0,0.421,16.1
585.0,369.0,4711.0,0.66,0.07,1020.0,0.1132,4.2
395.0,405.0,5889.0,0.26,0.71,2135.0,0.1795,7.2
1031.0,1136.0,8659.0,0.3,0.41,1347.0,0.324,12.3
773.0,827.0,6790.0,0.59,0.56,2290.0,0.1624,6.8
209.0,206.0,6950.0,0.47,0.56,756.0,0.1087,4.2
630.0,806.0,9585.0,0.58,0.64,1911.0,0.1678,6.8
820.0,859.0,10892.0,0.19,0.27,1359.0,0.3315,12.9
324.0,346.0,7955.0,0.16,0.31,755.0,0.2331,8.4
774.0,906.0,4553.0,0.51,0.53,1618.0,0.1249,4.4
208.0,219.0,4720.0,0.2,0.4,924.0,0.1334,5.5
1937.0,1693.0,10780.0,0.35,0.38,1085.0,0.5961,21.7
1805.0,1252.0,8755.0,0.57,0.11,1412.0,0.4133,15.0
543.0,506.0,9267.0,0.43,0.34,1229.0,0.2616,10.0
890.0,997.0,8730.0,0.24,0.06,1277.0,0.3721,13.5
97.0,92.0,5257.0,0.42,0.07,1294.0,0.0672,2.7
264.0,297.0,7139.0,0.68,0.51,534.0,0.0905,3.6
526.0,538.0,9587.0,0.4,0.35,1235.0,0.2825,11.2
282.0,342.0,10065.0,0.04,0.39,1287.0,0.1597,6.0
1178.0,1127.0,5661.0,0.39,0.41,1685.0,0.2201,8.6
3287.0,3526.0,8172.0,0.42,0.61,1462.0,0.3609,14.5
259.0,280.0,5100.0,0.55,0.3,845.0,0.1099,4.4
340.0,426.0,10708.0,0.53,0.19,1676.0,0.1776,6.9
803.0,622.0,5765.0,0.5,0.52,570.0,0.1456,5.9
2414.0,2253.0,9086.0,0.44,0.12,1167.0,0.454,17.0
250.0,284.0,5618.0,0.18,0.46,1740.0,0.1383,5.1
812.0,1024.0,8312.0,0.2,0.23,1748.0,0.33,12.2
2856.0,2960.0,8615.0,0.36,0.18,861.0,0.446,15.1
177.0,170.0,6299.0,0.09,0.4,1178.0,0.1106,4.2
239.0,267.0,9732.0,0.52,0.29,1415.0,0.1581,5.6
474.0,540.0,10198.0,0.22,0.16,1323.0,0.3184,12.2
439.0,416.0,9985.0,0.16,0.18,1871.0,0.285,11.2
1274.0,1339.0,6316.0,0.54,0.32,1980.0,0.2255,8.7
807.0,963.0,9210.0,0.18,0.74,582.0,0.3304,12.7
161.0,213.0,7916.0,0.46,0.23,1991.0,0.1038,4.0
1005.0,1123.0,8148.0,0.67,0.32,2257.0,0.1313,5.4
419.0,422.0,7342.0,0.2,0.37,2328.0,0.2387,9.7
1844.0,1829.0,8202.0,0.27,0.2,612.0,0.5127,18.8
403.0,438.0,4950.0,0.19,0.52,2267.0,0.1624,6.0
400.0,393.0,6862.0,0.59,0.29,827.0,0.1595,5.7
1025.0,1055.0,5244.0,0.38,0.31,1177.0,0.214,8.4
1225.0,1045.0,5961.0,0.25,0.51,1263.0,0.2519,10.0
952.0,1156.0,4895.0,0.58,0.31,1098.0,0.1469,6.0
173.0,146.0,5487.0,0.34,0.67,1089.0,0.0853,3.1
1023.0,959.0,9474.0,0.18,0.39,839.0,0.3635,14.7
291.0,295.0,7849.0,0.29,0.43,1818.0,0.1325,5.1
803.0,1082.0,4166.0,0.33,0.78,1661.0,0.138,5.3
213.0,200.0,9520.0,0.1,0.71,1727.0,0.1452,6.1
951.0,860.0,10366.0,0.07,0.04,1543.0,0.5619,20.9
349.0,321.0,10163.0,0.56,0.35,942.0,0.1525,5.6
238.0,306.0,9761.0,0.16,0.42,1673.0,0.1544,5.9
1177.0,772.0,10946.0,0.51,0.02,1807.0,0.3025,11.8
807.0,694.0,8105.0,0.45,0.09,604.0,0.206,8.0
407.0,613.0,10738.0,0.66,0.13,2475.0,0.1566,5.7
2124.0,2321.0,10642.0,0.38,0.11,1660.0,0.6832,26.4
468.0,396.0,6193.0,0.32,0.36,1777.0,0.1285,5.0
682.0,678.0,10044.0,0.27,0.34,1639.0,0.2936,11.8
825.0,833.0,9547.0,0.24,0.46,1881.0,0.2428,10.9
405.0,460.0,9431.0,0.27,0.32,1814.0,0.2472,9.1
970.0,1278.0,10274.0,0.43,0.2,2098.0,0.4397,17.0
434.0,460.0,6689.0,0.51,0.44,823.0,0.1453,5.9
479.0,441.0,6800.0,0.09,0.35,827.0,0.289,10.1
1979.0,2226.0,8480.0,0.46,0.29,939.0,0.5589,21.2
289.0,261.0,9165.0,0.25,0.55,2427.0,0.2101,8.2
97.0,83.0,10158.0,0.7,0.23,1214.0,0.0764,2.8
2413.0,1853.0,10131.0,0.39,0.26,1132.0,0.3996,15.2
5113.0,4043.0,9049.0,0.11,0.32,959.0,0.8506,32.4
481.0,420.0,10698.0,0.47,0.29,1463.0,0.2186,8.7
141.0,118.0,5250.0,0.12,0.5,2311.0,0.0698,2.6
519.0,544.0,10652.0,0.18,0.21,1848.0,0.2901,10.7
529.0,442.0,4449.0,0.34,0.62,876.0,0.0892,3.6
571.0,357.0,7889.0,0.21,0.29,2175.0,0.2851,12.2
273.0,233.0,4631.0,0.5,0.61,2391.0,0.1106,4.1
1057.0,985.0,7976.0,0.33,0.09,1926.0,0.292,11.0
1012.0,924.0,6731.0,0.2,0.49,1687.0,0.2857,10.6
201.0,253.0,4571.0,0.41,0.5,1844.0,0.0946,3.7
1164.0,1061.0,8537.0,0.17,0.29,1972.0,0.4341,16.0
3436.0,3922.0,9118.0,0.42,0.1,2219.0,0.612,24.5
763.0,761.0,5219.0,0.04,0.28,1817.0,0.2897,11.3
508.0,505.0,8861.0,0.07,0.48,1563.0,0.1834,7.5
594.0,524.0,5253.0,0.39,0.25,865.0,0.186,6.8
1088.0,1079.0,4962.0,0.61,0.15,1248.0,0.2496,9.7
167.0,149.0,5032.0,0.42,0.31,669.0,0.0858,3.3
759.0,778.0,8194.0,0.17,0.53,1957.0,0.2852,10.8
487.0,470.0,9452.0,0.23,0.07,2485.0,0.208,8.1
2917.0,2531.0,8178.0,0.19,0.19,692.0,0.9009,33.5
579.0,671.0,9665.0,0.25,0.38,1380.0,0.2892,10.3
2526.0,2693.0,8140.0,0.29,0.16,1900.0,0.4331,16.0
275.0,257.0,9581.0,0.8,0.34,560.0,0.1344,5.7
1064.0,1087.0,10836.0,0.58,0.81,1379.0,0.2447,9.4
859.0,848.0,6737.0,0.41,0.86,2090.0,0.2314,8.9
332.0,291.0,5050.0,0.36,0.43,1086.0,0.1636,6.0
767.0,775.0,4948.0,0.47,0.32,1819.0,0.2596,10.3
1755.0,1599.0,8182.0,0.18,0.62,1715.0,0.4017,16.4
513.0,446.0,7830.0,0.32,0.31,1900.0,0.2205,8.2
172.0,135.0,5290.0,0.57,0.37,980.0,0.0581,2.3
656.0,622.0,10175.0,0.29,0.03,837.0,0.2647,10.6
323.0,352.0,10697.0,0.12,0.61,534.0,0.1741,6.8
506.0,456.0,5773.0,0.32,0.2,1461.0,0.1656,6.9
623.0,909.0,5448.0,0.47,0.6,874.0,0.1489,5.7
170.0,194.0,5497.0,0.28,0.16,1802.0,0.1222,4.8
183.0,222.0,6712.0,0.53,0.25,1598.0,0.0958,3.6
978.0,1102.0,9973.0,0.16,0.2,2167.0,0.4389,17.2
438.0,578.0,8172.0,0.37,0.15,2104.0,0.1964,7.6
85.0,76.0,4473.0,0.59,0.31,1222.0,0.0476,1.9
1246.0,849.0,7311.0,0.26,0.58,1093.0,0.2613,10.2
827.0,774.0,4632.0,0.48,0.06,664.0,0.1948,8.0
376.0,409.0,6843.0,0.49,0.28,2013.0,0.2054,7.6
232.0,237.0,6825.0,0.14,0.42,1492.0,0.124,4.8
1298.0,1353.0,8538.0,0.24,0.31,1173.0,0.3479,15.0
880.0,1072.0,7846.0,0.39,0.29,1907.0,0.2662,11.2
4474.0,4738.0,10123.0,0.37,0.44,1048.0,0.767,28.2
931.0,1049.0,4114.0,0.88,0.18,1456.0,0.0833,3.2
907.0,788.0,9418.0,0.41,0.09,1372.0,0.3633,14.1
582.0,494.0,4159.0,0.36,0.6,1040.0,0.1122,4.3
1278.0,1629.0,6130.0,0.34,0.47,2081.0,0.2026,7.7
1097.0,1113.0,10158.0,0.24,0.07,1915.0,0.37,13.3
1811.0,1649.0,8833.0,0.51,0.13,1539.0,0.4085,15.5
438.0,399.0,5204.0,0.56,0.3,1882.0,0.1157,4.4
470.0,426.0,7435.0,0.26,0.33,679.0,0.1515,6.0
453.0,408.0,9053.0,0.19,0.08,1360.0,0.2398,10.1
1252.0,1033.0,10561.0,0.52,0.58,1700.0,0.3576,13.5
2205.0,1761.0,8440.0,0.35,0.12,1288.0,0.5745,21.6
461.0,448.0,4173.0,0.58,0.08,1928.0,0.1208,4.4
474.0,433.0,7498.0,0.86,0.21,1544.0,0.1484,5.3
855.0,1010.0,5071.0,0.58,0.26,1266.0,0.2029,8.3
546.0,571.0,4334.0,0.5,0.5,1331.0,0.1048,4.2
1425.0,1482.0,8190.0,0.48,0.48,1932.0,0.2936,11.0
110.0,98.0,9438.0,0.64,0.52,632.0,0.0971,3.8
343.0,337.0,4252.0,0.78,0.3,2176.0,0.0994,3.6
356.0,375.0,9485.0,0.29,0.33,615.0,0.1872,7.3
104.0,116.0,8945.0,0.49,0.34,765.0,0.0988,3.5
308.0,303.0,9264.0,0.1,0.28,2120.0,0.2519,9.7
320.0,376.0,5713.0,0.41,0.17,1249.0,0.15,5.4
566.0,567.0,6755.0,0.81,0.03,1419.0,0.1384,6.1
1620.0,1825.0,4838.0,0.84,0.62,1246.0,0.1632,6.2
547.0,508.0,5672.0,0.37,0.14,686.0,0.1406,5.4
292.0,222.0,6120.0,0.49,0.34,1717.0,0.1227,5.3
636.0,662.0,6236.0,0.42,0.31,1878.0,0.1694,6.6
1540.0,1717.0,5225.0,0.26,0.32,880.0,0.2029,8.4
305.0,332.0,5321.0,0.25,0.23,2004.0,0.1012,4.0
321.0,342.0,10310.0,0.1,0.39,700.0,0.162,6.2
1040.0,987.0,9487.0,0.13,0.61,2050.0,0.2408,9.4
557.0,494.0,6411.0,0.5,0.43,1903.0,0.1451,5.5
1117.0,1213.0,10634.0,0.34,0.45,2324.0,0.3618,13.9
658.0,701.0,5672.0,0.15,0.09,2127.0,0.3191,11.1
1166.0,1072.0,6848.0,0.7,0.66,2189.0,0.2066,7.9
291.0,343.0,9695.0,0.65,0.39,2415.0,0.1458,5.6
659.0,577.0,7100.0,0.23,0.51,2189.0,0.2903,11.0
562.0,515.0,5642.0,0.46,0.28,2093.0,0.1032,4.0
251.0,321.0,6580.0,0.26,0.85,892.0,0.1175,4.9
190.0,217.0,7505.0,0.64,0.41,2010.0,0.1078,4.0
1151.0,1091.0,8345.0,0.31,0.18,1765.0,0.4338,15.8
502.0,524.0,6839.0,0.67,0.11,2423.0,0.1263,4.5
294.0,300.0,7019.0,0.57,0.06,1940.0,0.1277,4.8
616.0,408.0,5848.0,0.47,0.45,1019.0,0.1452,5.7
1640.0,1431.0,7747.0,0.58,0.25,828.0,0.2604,9.9
107.0,106.0,5536.0,0.1,0.51,1063.0,0.1425,5.1
201.0,190.0,10073.0,0.28,0.56,1460.0,0.1272,5.0
318.0,330.0,9232.0,0.54,0.25,1805.0,0.1765,7.3
2141.0,2536.0,6872.0,0.63,0.1,930.0,0.4236,14.8
834.0,795.0,9231.0,0.68,0.66,966.0,0.1517,6.2
1229.0,1049.0,4049.0,0.08,0.26,1104.0,0.1833,7.7
267.0,281.0,6411.0,0.35,0.52,2115.0,0.1307,5.0
272.0,259.0,7082.0,0.17,0.2,1231.0,0.1787,6.8
952.0,930.0,7289.0,0.09,0.1,657.0,0.3561,13.5
697.0,667.0,9241.0,0.46,0.38,1590.0,0.343,12.7
1032.0,1444.0,10740.0,0.17,0.31,512.0,0.5043,19.7
572.0,409.0,6660.0,0.44,0.39,1847.0,0.2083,8.1
831.0,784.0,6454.0,0.28,0.17,2184.0,0.2977,11.9
755.0,754.0,8274.0,0.47,0.22,833.0,0.3136,12.1
1239.0,1102.0,5969.0,0.55,0.69,2189.0,0.1875,7.1
1269.0,1452.0,4989.0,0.35,0.66,1858.0,0.1604,5.9
182.0,206.0,10731.0,0.2,0.3,697.0,0.1352,5.5
110.0,109.0,9667.0,0.62,0.08,956.0,0.069,2.8
1482.0,1423.0,10709.0,0.11,0.22,955.0,0.4771,17.7
1720.0,1692.0,5525.0,0.18,0.32,911.0,0.3114,12.4
294.0,289.0,4125.0,0.27,0.53,1169.0,0.096,3.9
150.0,148.0,7061.0,0.12,0.28,2315.0,0.1241,5.3
720.0,700.0,10535.0,0.07,0.37,948.0,0.3681,13.3
1401.0,1455.0,4968.0,0.55,0.24,2353.0,0.2274,8.7
2802.0,3137.0,4820.0,0.61,0.17,1599.0,0.2311,8.7
1005.0,836.0,4483.0,0.39,0.56,1534.0,0.1446,5.5
494.0,422.0,9355.0,0.31,0.88,1848.0,0.1374,5.3
326.0,250.0,9501.0,0.3,0.66,2111.0,0.1868,7.2
671.0,764.0,8868.0,0.52,0.31,2415.0,0.3179,12.3
524.0,544.0,4373.0,0.07,0.44,505.0,0.1729,7.0
295.0,319.0,9063.0,0.23,0.09,1296.0,0.1833,7.8
3426.0,2764.0,7140.0,0.26,0.25,858.0,0.5412,18.8
2774.0,3626.0,5105.0,0.34,0.19,804.0,0.3397,13.1
1651.0,1506.0,6066.0,0.49,0.42,794.0,0.331,13.1
318.0,327.0,7508.0,0.16,0.23,1920.0,0.1769,7.1
1318.0,1498.0,6308.0,0.68,0.3,602.0,0.2654,9.8
1110.0,957.0,10788.0,0.25,0.33,2173.0,0.5436,20.9
948.0,873.0,7323.0,0.27,0.08,2005.0,0.3501,14.2
1808.0,1857.0,6605.0,0.55,0.28,1319.0,0.298,11.7
1106.0,1698.0,8712.0,0.29,0.13,1351.0,0.3792,14.5
1202.0,1258.0,8554.0,0.43,0.28,1857.0,0.3032,12.0
1107.0,1409.0,4017.0,0.29,0.5,522.0,0.1954,7.3
874.0,1047.0,8329.0,0.08,0.23,1274.0,0.3389,11.9
160.0,169.0,5706.0,0.44,0.37,860.0,0.0951,3.8
711.0,613.0,6627.0,0.1,0.23,862.0,0.3126,12.3
426.0,500.0,8944.0,0.67,0.08,1601.0,0.1221,4.9
239.0,191.0,7902.0,0.68,0.3,992.0,0.0804,3.1
2554.0,3247.0,6581.0,0.27,0.18,1250.0,0.3912,16.8
2652.0,2733.0,5172.0,0.67,0.14,1935.0,0.3364,12.3
1973.0,1326.0,7538.0,0.17,0.11,1741.0,0.456,18.9
816.0,775.0,6236.0,0.25,0.37,1160.0,0.1871,7.5
1960.0,2162.0,10390.0,0.37,0.64,599.0,0.5536,21.3
672.0,648.0,7740.0,0.15,0.7,553.0,0.3558,12.9
782.0,871.0,10062.0,0.05,0.19,1475.0,0.2888,11.7
277.0,244.0,6731.0,0.44,0.15,1343.0,0.1205,4.7
914.0,751.0,9792.0,0.4,0.45,2093.0,0.3226,12.3
698.0,691.0,4396.0,0.56,0.39,664.0,0.1459,5.8
235.0,236.0,6087.0,0.55,0.35,2200.0,0.1318,5.1
638.0,606.0,4547.0,0.46,0.54,925.0,0.1487,6.3
624.0,750.0,4222.0,0.75,0.55,1201.0,0.1094,4.4
2802.0,2466.0,10432.0,0.14,0.29,2220.0,0.6751,24.6
1360.0,1426.0,9018.0,0.54,0.3,2175.0,0.2698,10.0
671.0,678.0,8376.0,0.5,0.22,1530.0,0.2847,11.3
812.0,643.0,7727.0,0.33,0.16,663.0,0.2883,11.8
689.0,565.0,7987.0,0.49,0.67,1681.0,0.1943,7.6
565.0,566.0,8471.0,0.25,0.38,2023.0,0.2217,9.3
280.0,377.0,9786.0,0.62,0.27,1025.0,0.14,5.5
